scenario,time,time_to_terminal,log_capital,log_capability,log_population,log_consumption,log_shadow_value,log_output,log_service_composite,log_wage,log_ai_price,log_ai_marginal_cost,log_ai_services,log_inference_compute,log_human_research,log_production_labor,log_automated_research,log_effective_research,log_output_per_capita,log_consumption_per_capita,log_capital_per_capita,capital_growth,capability_growth,consumption_growth,consumption_per_capita_growth,shadow_growth,output_growth,output_per_capita_growth,wage_growth,output_capital_ratio,capability_growth_to_output_capital,gross_capital_return,net_capital_return,human_research_share,production_labor_population_share,ai_share,inverse_demand_elasticity,monopoly_soc_margin,automated_research_share,inference_share,research_resource_share,investment_share,consumption_share,resource_share_sum,production_labor_share,aggregate_labor_share,ai_markup,ai_profit_share,shadow_capability_to_output,shadow_capability_to_capital,human_to_automated_research_ratio,singularity_time_estimate,monopoly_foc_log_error,research_compute_foc_log_error,research_human_foc_log_error,labor_market_error,euler_residual,capital_law_residual,capability_law_residual,consumption_euler_path_residual,shadow_costate_residual,sigma_xl,population_growth,terminal_output_capital_ratio
sigma6_2_n030,41.0,35.24889646572963,2.851189475565548,1.2686864768604675,1.23,1.0259175647094143,2.427504325303162,1.5010181263929323,0.8360083573974648,0.008561696754573411,-1.0824652892430076,-1.2686864768604675,-0.7911222515175893,-2.059808728378057,-0.5220105071554082,1.03953547424073,-1.742965530456853,-0.8705220144896301,0.2710181263929323,-0.20408243529058567,1.621189475565548,0.03054613712525142,0.042655256984397726,0.025534628469582814,-0.004465371530417185,0.004644968657102793,0.034739342078538016,0.004739342078538017,8.206640922381325e-06,0.25919584384722066,0.16456767342897777,0.08553462846958282,0.035534628469582816,0.17342492066768211,0.8265750793323179,0.05109196164245029,0.16991003094806498,0.147900679251025,0.2262660222169737,0.028415319655262495,0.03900818992391916,0.31075396861968285,0.6218225218011355,1.0,0.6357683856995582,0.7691598762124701,1.2046886931325453,0.005816294645179198,8.981551819308418,2.3279809028631853,3.390424122000484,71.45908827748201,-3.894662370385049e-13,4.440892098500626e-16,9.281464485866309e-13,0.0,0.0,4.571013741128116e-10,1.7106345506778808e-10,2.0151937792090013e-09,4.733595338618501e-10,6.2,0.03,10.0
sigma6_2_n030,42.0,34.24889646572963,2.881802527170569,1.3115879239449397,1.26,1.0516531989338802,2.4318788853482745,1.5365828034014832,0.8740118946793962,0.008410347581219835,-1.1230836582714234,-1.3115879239449397,-0.5164057599544365,-1.8279936838993762,-0.46307364508264803,1.0633564427024935,-1.6843313667300908,-0.8116536387568656,0.2765828034014832,-0.2083468010661198,1.621802527170569,0.030688157052569207,0.043147556490404,0.025959214236107912,-0.004040785763892087,0.004108383203509024,0.03643691203647492,0.006436912036474923,-0.00031823040425038585,0.2604824673821452,0.1656447626745782,0.08595921423610792,0.035959214236107914,0.17851660710583325,0.8214833928941667,0.06231241128138643,0.17180302938715003,0.15055444209679744,0.2262395266590458,0.03457665667074915,0.03991854923006193,0.3097642534773532,0.6157405406218357,1.0,0.628250684441471,0.7647758796779592,1.2074422335299877,0.007172658887779758,9.08735608269376,2.3670969344002155,3.3914505531161083,72.3086390736488,-4.5075054799781356e-13,0.0,1.2825296380469808e-12,0.0,0.0,-2.402512137150703e-09,-9.207901663366158e-10,-9.933528014038906e-09,-2.8017784646158783e-09,6.2,0.03,10.0
sigma6_2_n030,43.0,33.24889646572963,2.912583083391867,1.3549817694920439,1.29,1.0778849130101242,2.4357305733189305,1.5739889222985624,0.9146813504167856,0.007910389427846054,-1.163748625754987,-1.3549817694920439,-0.24384619422887743,-1.5988279637209213,-0.4038573640442833,1.0868929505808789,-1.6261150019975288,-0.75266353455701,0.2839889222985623,-0.2121150869898758,1.6225830833918669,0.030882091920643603,0.04364040706034688,0.02653063329363157,-0.0034693667063684305,0.003600297777239298,0.0384251751206488,0.008425175120648803,-0.0006891313897305906,0.262214040283732,0.16643047417722265,0.08653063329363157,0.03653063329363157,0.18380913600904072,0.8161908639909593,0.07569023100439774,0.17405999703719355,0.15366251788873844,0.22615201836203944,0.04188544504543732,0.0407579680151242,0.30845828023977706,0.6088983066996614,1.0,0.6192875452270534,0.7587533413433467,1.2107416960219386,0.00882700972750916,9.177211685322822,2.406393754547574,3.3948434158311778,73.10849106461346,-4.46753745109163e-13,-4.440892098500626e-16,1.7548185127225224e-12,0.0,0.0,3.0143212058353352e-09,1.090082940580217e-09,1.112981311973682e-08,3.581215204592758e-09,6.2,0.03,10.0
sigma6_2_n030,44.0,32.24889646572963,2.943586072738366,1.3988696853524345,1.3199999999999998,1.1047714333329164,2.439091395934305,1.6135348315405447,0.9584349664729612,0.007017400519612416,-1.204404901291494,-1.3988696853524345,0.025888547905642767,-1.3729811374467917,-0.3442189186262239,1.1100953156201037,-1.568262534394722,-0.6934288520925146,0.2935348315405448,-0.21522856666708345,1.623586072738366,0.031134151044883818,0.044136112511550724,0.02727302414007087,-0.0027269758599291274,0.0031280209875765045,0.04071820239537338,0.010718202395373383,-0.0011039948577540315,0.2644637095153663,0.16688910774348137,0.08727302414007088,0.03727302414007087,0.18933848900753866,0.8106615109924613,0.09148560711809578,0.17672482984605292,0.1572539473277187,0.22599577701785745,0.05046294527376636,0.041510977612771456,0.3067874650686983,0.6012386120447638,0.9999999999999999,0.6087046432308757,0.7508739899167808,1.2146607067144208,0.01083241149535781,9.248175138582333,2.4458067033972704,3.400911948377283,73.85237219642121,-3.714806240395774e-13,0.0,2.362110507192483e-12,0.0,0.0,-1.5765781180565597e-09,-5.721321819085468e-10,-5.350310489787846e-09,-2.0194039444115797e-09,6.2,0.03,10.0
sigma6_2_n030,45.0,31.24889646572963,2.974873200702935,1.4432558366436457,1.3499999999999999,1.1324966336948072,2.4420015877274044,1.6555290496892732,1.0057028260556786,0.0056887707411781285,-1.2450035437456308,-1.4432558366436457,0.2921714138132768,-1.151084422830369,-0.28400104416680994,1.1329041029383826,-1.5107019195017806,-0.6338111983741931,0.3055290496892733,-0.21750336630519262,1.624873200702935,0.031451698571447584,0.044637357315074774,0.028212484749816878,-0.0017875152501831207,0.0027007288472185916,0.04332212037105876,0.01332212037105876,-0.0015596501357073578,0.26731055984792995,0.16698688349786286,0.08821248474981688,0.03821248474981688,0.19514721741281368,0.8048527825871863,0.10993306339239181,0.17983709424329708,0.1613410226219785,0.22576345546642226,0.060409223876144266,0.042162209476218196,0.30470812158630983,0.5927204450613278,1.0,0.5963448475270974,0.7409365543971366,1.219269968174332,0.013245928596758244,9.29734034344277,2.4852772523024322,3.409961071797051,74.53444522876404,-2.5712765250318625e-13,-4.440892098500626e-16,-2.440270208126094e-12,0.0,0.0,-1.3333257276038069e-09,-4.803126021912796e-10,-4.099201918877915e-09,-1.7913446654846399e-09,6.2,0.03,10.0
sigma6_2_n030,46.0,30.24889646572963,3.006514171371711,1.4881472684558015,1.38,1.1612713232013723,2.4445115611288992,1.7002821142622198,1.0569140861336643,0.0038864697785125912,-1.2855058795479013,-1.4881472684558015,0.5544563437340956,-0.9336909247217059,-0.22303310592950387,1.15524881685365,-1.4533385831878245,-0.5736564799258295,0.32028211426221986,-0.21872867679862762,1.6265141713717113,0.031843399017933205,0.045147221495534275,0.029376751439767944,-0.000623248560232055,0.002329631327833266,0.04623493037647641,0.016234930376476414,-0.002050107497097997,0.27083864072656955,0.16669416658723205,0.08937675143976795,0.039376751439767946,0.20128507222743208,0.7987149277725679,0.13122339753796483,0.18342897964914698,0.16591415130134798,0.22544857921477213,0.07179265982640316,0.042697252825779596,0.3021850899796821,0.583324997368135,0.9999999999999999,0.5820803236495635,0.7287710588718449,1.224633222435677,0.01612701652403327,9.321995500942231,2.5247565903343907,3.422274803753096,75.14971463347935,-1.461053500406706e-13,0.0,-1.4495071809506044e-12,0.0,0.0,3.58056731486478e-09,1.2080725586560703e-09,9.730852960215808e-09,4.711014235832256e-09,6.2,0.03,10.0
sigma6_2_n030,47.0,29.24889646572963,3.038588076181693,1.533554313766975,1.41,1.1913347621187778,2.4466840114136787,1.7480989768635207,1.112484942870988,0.0015798090913006213,-1.3258872326416964,-1.533554313766975,0.8123168260096089,-0.7212374877573661,-0.16113192897531237,1.1770462062083484,-1.396050727605806,-0.51279444100517,0.33809897686352075,-0.21866523788122216,1.6285880761816929,0.03231938922644652,0.04566920365986248,0.03079493981479218,0.0007949398147921796,0.0020280933618129614,0.04944779835147628,0.01944779835147628,-0.002566730777919801,0.275136181256946,0.165987633655541,0.09079493981479218,0.04079493981479218,0.2078098232169813,0.7921901767830187,0.1554872076134279,0.18752251921994284,0.17093811647281548,0.22504604173021436,0.08464100267264567,0.04310355923302804,0.2991950707841276,0.5730603673101985,0.9999999999999998,0.5658235708990033,0.7142521928216015,1.23080334366909,0.019535426428351016,9.319783029380575,2.5642095128470626,3.438099330995809,75.69440526808077,-6.683542608243442e-14,0.0,-3.2374103398069565e-13,-1.1102230246251565e-16,0.0,-5.2100593839199405e-09,-1.7354794892843195e-09,-1.2734818418541627e-08,-6.901851730325287e-09,6.2,0.03,10.0
sigma6_2_n030,48.0,28.24889646572963,3.0711849681670254,1.5794910282932626,1.44,1.2229559629627278,2.448596111670366,1.7992734154478254,1.172809516347324,-0.0012521240861753657,-1.3661399921474715,-1.5794910282932626,1.0654776720911567,-0.5140133562021059,-0.09810182076763829,1.198197929054442,-1.3386844857524363,-0.4510375655633785,0.35927341544782543,-0.21704403703727215,1.6311849681670254,0.03289149827899383,0.04620726025311689,0.03249745232820767,0.0024974523282076735,0.001811722530193299,0.05294776389996869,0.022947763899968693,-0.0030986999366433565,0.2802953100854778,0.164852063486277,0.09249745232820768,0.042497452328207674,0.21478842164260387,0.7852115783573961,0.18278253448728624,0.19212750501188733,0.17635058443690213,0.22455253627405478,0.09893553805825385,0.04337127596133288,0.2957291659775383,0.5619640200028749,0.9999999999999999,0.5475357018935182,0.6973097659091094,1.237819094230569,0.023528760048227917,9.288840417376495,2.603618405123064,3.457627516431301,76.16625467793716,-2.4646951146678475e-14,0.0,2.220446049250313e-16,0.0,0.0,4.820387242143731e-09,1.5169672601400563e-09,1.0556355997670686e-08,6.13995226471549e-09,6.2,0.03,10.0
sigma6_2_n030,49.0,27.24889646572963,3.1044076849834257,1.6259756783340469,1.47,1.2564350384935805,2.450341795816124,1.8540857048250792,1.2382554757918638,-0.00461859341721893,-1.4062756731103023,-1.6259756783340469,1.313836099088076,-0.3121395792459709,-0.033733325647751444,1.2185872439342806,-1.281048929294637,-0.38817899669601985,0.3840857048250792,-0.21356496150641946,1.6344076849834257,0.033573521614251645,0.046765869961794056,0.03451614574046286,0.004516145740462864,0.0016984526131122776,0.0567214542102068,0.026721454210206802,-0.0036336469433351226,0.2864125628498875,0.16328148980778,0.09451614574046287,0.044516145740462865,0.22229869562839616,0.7777013043716039,0.21308849879777222,0.1972404144745919,0.18206334499494167,0.2239668809863305,0.11460941943333859,0.04349389767246618,0.2917941894121928,0.5501024934820024,0.9999999999999999,0.5272307058054926,0.6779347068621727,1.2457029701432847,0.028159874761168782,9.227902451452952,2.6429871908493996,3.480986057987929,76.56467457412732,-6.8833827526759706e-15,0.0,-2.220446049250313e-16,0.0,0.0,1.0576994488586955e-09,3.305259815844508e-10,2.127468499979468e-09,1.318036792988947e-09,6.2,0.03,10.0
sigma6_2_n030,50.0,26.24889646572963,3.1383739892304985,1.673031309946364,1.5,1.2921048858449962,2.4520341501203187,1.9128042515309351,1.309165425499807,-0.00851598793252517,-1.4463258410481687,-1.673031309946364,1.5574703913978487,-0.11556091854851536,0.032199521968334865,1.2380743410241797,-1.2229108707091623,-0.323989285506748,0.41280425153093514,-0.20789511415500384,1.6383739892304985,0.03438157108846257,0.04735012982875761,0.03688482644118193,0.006884826441181928,0.0017086719909836338,0.06075918262182789,0.03075918262182789,-0.004158289409472715,0.2935903831550967,0.16127956685741876,0.09688482644118192,0.046884826441181915,0.23043176792836634,0.7695682320716337,0.24630562537681366,0.20284446518453986,0.18796624011544025,0.22329022035213106,0.1315504079919581,0.04346865730813282,0.2874125854588562,0.5375683492410529,1.0,0.5049752309975348,0.6561799330491728,1.2544603359387025,0.03347436101050702,9.136352250954028,2.6823451579975233,3.508225635387952,76.89076189777057,-1.7763568394002505e-15,-4.440892098500626e-16,0.0,0.0,0.0,-8.436214574136791e-09,-2.625040421144753e-09,-1.591171337744779e-08,-1.0187173382853257e-08,6.2,0.03,10.0
sigma6_2_n030,51.0,25.24889646572963,3.1732190959234967,1.7206864268797244,1.53,1.3303335159860041,2.45380796269676,1.975691256235693,1.3858641113148344,-0.012927157781922993,-1.4863420154216243,-1.7206864268797244,1.7966369354446279,0.07595050856490349,0.09994340731974138,1.2564898570218004,-1.1639893250565516,-0.2582119703703478,0.44569125623569295,-0.1996664840139959,1.6432190959234967,0.03533453703801391,0.04796588659990873,0.03964011203316089,0.00964011203316089,0.0018654609762098623,0.06505883342167174,0.03505883342167174,-0.0046588794255786325,0.30193973343382086,0.15885914071134297,0.0996401120331609,0.04964011203316089,0.23929537949364885,0.7607046205063511,0.28226222347823743,0.20891069125132844,0.1939332199998952,0.2225261175890819,0.14960740026236555,0.04329662544561027,0.2826210915255959,0.5244748827664283,1.0,0.48088431026958084,0.6321564209107705,1.2640797808047466,0.039508289468053515,9.014218223219505,2.7217506474331876,3.5393133251241795,77.1471685064905,-6.661338147750939e-16,-4.440892098500626e-16,0.0,0.0,0.0,1.0623717128233068e-08,3.169340477560123e-09,1.8865819913227444e-08,1.2221900629570681e-08,6.2,0.03,10.0
sigma6_2_n030,52.0,24.24889646572963,3.2090987446834003,1.7689758250394636,1.56,1.3715274709287248,2.4558226143128747,2.0430119875908583,1.46867074902289,-0.017821039805912653,-1.5263948765404425,-1.7689758250394636,2.0317586927014375,0.2627828676619739,0.1697712929744759,1.2736259438906765,-1.1039492034497977,-0.19055797803897775,0.4830119875908583,-0.1884725290712752,1.6490987446834002,0.03645468838810391,0.048619907656796676,0.042822674459133285,0.012822674459133286,0.002195004567873273,0.0696291443569308,0.039629144356930796,-0.00512132805163823,0.3115838619973736,0.15604116126273093,0.10282267445913329,0.05282267445913329,0.24901834587329671,0.7509816541267033,0.3207251975711495,0.21539976720313264,0.1998296345868834,0.22168058550715997,0.16859951333435727,0.042982544350639335,0.2774684408682009,0.5109495014468025,1.0,0.4551141176273298,0.6060256134440062,1.2745344166357129,0.04628636903831285,8.862123882623697,2.761294784847051,3.5741253770005517,77.33786261679202,-2.220446049250313e-16,-4.440892098500626e-16,-6.661338147750939e-16,0.0,0.0,-6.658577543505739e-09,-1.980989781935616e-09,-1.1523673501545595e-08,-7.426827955143295e-09,6.2,0.03,10.0
sigma6_2_n030,53.0,23.24889646572963,3.2461929607356295,1.817941615404898,1.5899999999999999,1.416136662460305,2.4582654899333076,2.1150469913398195,1.5579153944732267,-0.02315220531606288,-1.566573190094383,-1.817941615404898,2.263409103637679,0.44546748823278115,0.2419890048135247,1.289224036955415,-1.042393822631049,-0.1206989990671604,0.5250469913398197,-0.17386333753969496,1.6561929607356296,0.037768475591113904,0.049320093965299856,0.04647888313477993,0.01647888313477993,0.0027272572940790357,0.07449231292255831,0.044492312922558314,-0.005530906187489748,0.32266328222660584,0.15285313415569374,0.10647888313477993,0.05647888313477993,0.2597564039077305,0.7402435960922695,0.3614131514496211,0.22226421877682317,0.20551978207382385,0.22076212021796746,0.18832623958999065,0.04253445549523102,0.27201259153334423,0.49712671338143405,1.0,0.42785318852875387,0.5779897195833668,1.2857837123410392,0.05382057188125547,8.681203003988205,2.801105454942305,3.6124377716327327,77.46782613261334,1.5945023079666498e-12,0.0,-4.440892098500626e-16,0.0,0.0,-2.8189115833243683e-09,-8.326103348443858e-10,-4.822948922178494e-09,-3.0650971201244548e-09,6.2,0.03,10.0
sigma6_2_n030,54.0,22.24889646572963,3.28471073771076,1.8676344807410399,1.6199999999999999,1.4646610546210208,2.461356204617302,2.1921066325975027,1.6539583420193313,-0.028859871669316695,-1.6069828750909867,-1.8676344807410399,2.492295599174513,0.6246611184334732,0.3169425816267184,1.3029580169034791,-0.9788555785243617,-0.04825989708430259,0.5721066325975028,-0.15533894537897908,1.6647107377107602,0.03930760987085785,0.05007574086430586,0.05066288957806855,0.020662889578068548,0.0034969423193579145,0.07968612505182548,0.049686125051825486,-0.005871452102290675,0.33534208963051076,0.1493273359138446,0.11066288957806855,0.06066288957806855,0.27169982181282804,0.728300178187172,0.4040097199949977,0.22945067211528508,0.21087388540416485,0.21978181709243122,0.20857731019574471,0.04196320101267013,0.26631792617878497,0.4831415626128002,1.0,0.3993134876033515,0.548281463554343,1.2977754490295024,0.06210920220090371,8.472995047910098,2.8413518647951417,3.65391121690012,77.54273243062845,-5.03286301523076e-12,0.0,2.220446049250313e-16,0.0,0.0,1.2621340618468313e-08,3.559360209348661e-09,2.1011501143142208e-08,1.3265209905348463e-08,6.2,0.03,10.0
sigma6_2_n030,55.0,21.24889646572963,3.3248960059071946,1.9181152300153452,1.65,1.5176597366236884,2.4653520678162466,2.2745477022353713,1.7572119705761151,-0.034865830066957315,-1.6477465861311846,-1.9181152300153452,2.7192463708832513,0.801131140867906,0.39502621752413947,1.3144107222283623,-0.912783859422222,0.027189916439158687,0.6245477022353714,-0.13234026337631155,1.6748960059071947,0.04111051247202388,0.050897857502178984,0.05543924229162386,0.025439242291623858,0.0045449826581432096,0.08526598767044646,0.055265987670446465,-0.0061239974635807215,0.3498158857321935,0.14549898840541667,0.11543924229162386,0.06543924229162386,0.28508332230536154,0.7149166776946385,0.44817551403687683,0.2369018689810602,0.2157739499336128,0.21875366219332107,0.22914127107729126,0.04128188225203444,0.2604527586885371,0.4691240879821372,1.0,0.36972240559529246,0.5171545400053061,1.3104474501383965,0.0711363233274162,8.239334660663564,2.8822501521639867,3.6980663574386785,77.5686408505272,-8.544276397515205e-13,0.0,4.440892098500626e-16,0.0,0.0,-2.2209486479074503e-08,-6.131618893179258e-09,-3.691212387135767e-08,-2.3054887597975804e-08,6.2,0.03,10.0
sigma6_2_n030,56.0,20.24889646572963,3.367035269223815,1.9694566949453325,1.68,1.5757628775969545,2.4705552122505092,2.362792188949018,1.868165000156954,-0.04107065078174066,-1.6890040817619643,-1.9694566949453325,2.945202907598331,0.9757462126529983,0.47669043839688374,1.3230406744642649,-0.8435292799790448,0.1061460547824746,0.682792188949018,-0.10423712240304539,1.6870352692238149,0.043224306727078984,0.051799556109003296,0.06088619601081479,0.03088619601081479,0.005920506741747558,0.09130736443374587,0.061307364433745876,-0.006264630970642671,0.36632180609337817,0.14140451168172938,0.1208861960108148,0.07088619601081479,0.3001990388150725,0.6998009611849275,0.49355755709937504,0.24455825882676552,0.2201182537451684,0.21769510591131297,0.24981216680395074,0.04050533970760899,0.2544874620521919,0.4551950314362484,1.0,0.33931643674341866,0.4848756368794867,1.3237288138815804,0.08087139645263053,7.9822451439174555,2.9240704577999392,3.7442439660919224,77.55173117618469,-1.1857181902996672e-13,-4.440892098500626e-16,-2.220446049250313e-16,0.0,0.0,2.2918039389863143e-08,5.9681674602352075e-09,3.716555132399213e-08,2.3233968346469958e-08,6.2,0.03,10.0
sigma6_2_n030,57.0,19.24889646572963,3.4114676070595693,2.021746066214694,1.71,1.6396874804251862,2.477322118389023,2.4573489267612927,1.987409875271097,-0.04734723239004168,-1.730913602336499,-2.021746066214694,3.171220359003007,1.1494742927883128,0.5624502240654901,1.328133904278292,-0.770322657527041,0.18917977953441673,0.7473489267612927,-0.07031251957481377,1.7014676070595693,0.04570756000611052,0.05279653038240238,0.06709997406738813,0.03709997406738813,0.0076836242811147495,0.09790916073448841,0.06790916073448841,-0.006261259952733411,0.3851514365678428,0.13707992589325965,0.12709997406738813,0.07709997406738812,0.3174135516681099,0.6825864483318901,0.5397956680687115,0.2523590756128826,0.22382449195173998,0.21662807347931454,0.27039413261088907,0.03964971240424635,0.2484933221565488,0.44146283282831567,0.9999999999999999,0.3083369023939633,0.45171846459518694,1.3375404788331273,0.09126896499514758,7.703842711707858,2.9671460875069875,3.791542322603501,77.4980907230974,-1.2878587085651816e-14,0.0,0.0,0.0,0.0,-9.378339146937087e-10,-2.35067909581943e-10,-1.5189310226260133e-09,-9.514127385229498e-10,6.2,0.03,10.0
sigma6_2_n030,58.0,18.24889646572963,3.458597934396712,2.0750877580513833,1.74,1.7102580279611581,2.486076418340689,2.558839367695163,2.1156747005138032,-0.053530309270878984,-1.7736544301917114,-2.0750877580513833,3.3984771342332447,1.3233893761818614,0.6528922155637025,1.3287326234674037,-0.6922468197930604,0.27694939510488503,0.8188393676951631,-0.02974197203884188,1.7185979343967122,0.04863412988550661,0.05390763995266299,0.07420038424486136,0.04420038424486136,0.00990927865325357,0.10519870820679955,0.07519870820679955,-0.006068621317689704,0.4066678310450344,0.13255939082797344,0.13420038424486136,0.08420038424486136,0.33719031184977516,0.6628096881502248,0.5865255214177915,0.26024285409725967,0.22683176923708065,0.2155806417134134,0.2907039186345056,0.03873211463699861,0.24254224788826206,0.42802171884023366,1.0,0.2770279006500797,0.4179599447666669,1.3517949850686177,0.1022681807154146,7.406254224241098,3.011885341540251,3.8387202213343254,77.41355692829478,-1.7763568394002505e-15,0.0,-1.2789769243681803e-12,0.0,0.0,-5.651645956783469e-09,-1.319596217019825e-09,-8.958389377533571e-09,-5.674135706429384e-09,6.2,0.03,10.0
sigma6_2_n030,59.0,17.24889646572963,3.508914871275202,2.1296069151853994,1.77,1.7884336568945884,2.497326274259114,2.668029471270326,2.253862035447029,-0.059399634404396995,-1.8174308160116,-2.1296069151853994,3.628295226829792,1.4986883116443925,0.7486792583322115,1.323526939808453,-0.608198427286829,0.37021163115328143,0.8980294712703261,0.018433656894588424,1.738914871275202,0.05209865972394842,0.05515561270738943,0.08233839051158087,0.05233839051158087,0.01269264754779715,0.11333918340517002,0.08333918340517002,-0.005620356893221157,0.4313284560956996,0.12787380922336355,0.14233839051158087,0.09233839051158087,0.3601190017754185,0.6398809982245814,0.6333782437313626,0.26814736176500087,0.2291017412325452,0.21458976276589267,0.31057149091255015,0.0377704624474033,0.23670745178309224,0.4149505948569544,1.0000000000000002,0.245636576699987,0.38387852957273627,1.3663952929263044,0.11379193238746277,7.091548466466832,3.0587866513689645,3.884047133363798,77.30361289018987,4.440892098500626e-16,0.0,1.1004530620084552e-12,0.0,0.0,5.126370647423606e-10,1.0948578849090396e-10,7.908034921344509e-10,5.091807947499305e-10,6.2,0.03,10.0
sigma6_2_n030,60.0,16.24889646572963,3.5630152827831463,2.1854536779618683,1.7999999999999998,1.8753442436238403,2.5116882253399364,2.7858707111951357,2.4030980117562653,-0.06465292128348588,-1.862477498294881,-2.1854536779618683,3.862173267711925,1.6767195897500566,0.8505485885045931,1.310685929184596,-0.5168356708739058,0.46983100473459605,0.9858707111951359,0.07534424362384051,1.7630152827831465,0.05622461508133465,0.05656785343392666,0.09170655305331851,0.061706553053318514,0.016156835023904054,0.12254067355055298,0.09254067355055298,-0.004815970626736998,0.4597168274342985,0.1230493426782625,0.1517065530533185,0.10170655305331851,0.3869532433395954,0.6130467566604045,0.6799762722430772,0.27600890012359014,0.23061925612889445,0.21370569611153992,0.32983883538267034,0.03678348241201478,0.23106531834864366,0.40231236385667124,1.0,0.21441589759713825,0.3497545583067382,1.38123244909686,0.12574526702019134,6.761678730277607,3.108457494013197,3.9250702900950802,77.17333066305312,6.623146475703834e-12,0.0,4.598543767997398e-13,0.0,0.0,1.021685009511275e-08,1.9450704866197377e-09,1.523143217108114e-08,1.0016449652344717e-08,6.2,0.03,10.0
sigma6_2_n030,61.0,15.24889646572963,3.621638721496321,2.242808282489376,1.8299999999999998,1.9723389242313938,2.5299203456865347,2.9135547335118153,2.5647969483851187,-0.06886159274042614,-1.909067117353458,-2.242808282489376,4.1018353737684805,1.8590270912791045,0.9592960026004078,1.2875861601110064,-0.416505599692674,0.5767825587118441,1.0835547335118154,0.14233892423139394,1.791638721496321,0.061176376619678674,0.05817728293906226,0.10255374189954711,0.07255374189954711,0.02046404930788625,0.13307681939966898,0.10307681939966898,-0.0034985635744000376,0.4925870966652943,0.11810557631921258,0.16255374189954713,0.11255374189954713,0.41865671224083373,0.5813432877591662,0.7259247566548871,0.28376085410661483,0.2313928788476613,0.21299934173984175,0.3483569375545349,0.0357909456200718,0.22569892181975157,0.39015319500564166,0.9999999999999999,0.18363041304122563,0.31587259525958167,1.3961817162967618,0.1380126494042394,6.418432279542004,3.1616369217224025,3.958248392529966,77.02735666919709,-7.646772104408228e-12,-4.440892098500626e-16,1.0880185641326534e-13,0.0,0.0,-6.977625213733241e-10,-1.1316526882243494e-10,-9.989477439686922e-10,-6.751928946502339e-10,6.2,0.03,10.0
sigma6_2_n030,62.0,14.24889646572963,3.685717038604204,2.3018869277863665,1.8599999999999999,2.081052340507836,2.5529690956110187,3.052588722226705,2.7407494022198775,-0.071396590643237,-1.9575199102939207,-2.3018869277863665,4.349300660090918,2.047413732304552,1.075730200279517,1.2503611172000024,-0.30514139781937066,0.6921379273293677,1.1925887222267053,0.22105234050783595,1.8257170386042043,0.06717807736958074,0.060022971126195944,0.11520633527308463,0.08520633527308463,0.025832227708621786,0.14531029046471744,0.11531029046471744,-0.0014154178118452876,0.5309282887063171,0.11305287814377063,0.17520633527308466,0.12520633527308467,0.45645288214876945,0.5435471178512306,0.7707968679448454,0.2913312135274691,0.23145573326197247,0.21257470763246664,0.36598058628595237,0.03481419336464879,0.22070415131787746,0.3785010690315214,1.0000000000000002,0.1535660984769536,0.2825258260664437,1.4110964375567725,0.150453315237094,6.06337939852376,3.219219647835358,3.978367654468375,76.86993489862053,-9.303668946358812e-13,0.0,1.6431300764452317e-14,0.0,0.0,-2.0172612594238082e-08,-2.601439036409303e-09,-2.7262236801384176e-08,-1.899060084534221e-08,6.2,0.03,10.0
sigma6_2_n030,63.0,13.24889646572963,3.756448139749482,2.3629479407402454,1.89,2.203496737288236,2.5820368190182106,3.204902897740084,2.9332462860041124,-0.07130014817889618,-2.0082161128226073,-2.3629479407402454,4.606981208273703,2.244033267533458,1.2005645442107489,1.1931272664260186,-0.18011416895948817,0.8170132752748073,1.3149028977400843,0.31349673728823624,1.866448139749482,0.07454416465033341,0.06214994252004408,0.13009946067884218,0.10009946067884218,0.03256040041172517,0.15973281465742062,0.12973281465742062,0.0018542515467512288,0.5760589717540673,0.10788816001042564,0.1900994606788422,0.1400994606788422,0.5018593108758364,0.49814068912416365,0.8141096346947013,0.29863849643397705,0.23086723060749828,0.21259085126592245,0.38256005549626027,0.03387706417106397,0.216200373151213,0.3673625071814628,1.0,0.1245465447545501,0.2500228298425675,1.4257982437238068,0.1628933997491896,5.69780983779451,3.2822744764101137,3.9776003613092192,76.70496681070604,-7.593925488436071e-14,0.0,1.3322676295501878e-15,0.0,0.0,-5.36072977674884e-10,-4.838941053408874e-11,-6.73060662759184e-10,-4.851344048706352e-10,6.2,0.03,10.0
