sigma,time,output_effective_labor,output_per_person_growth,wage_growth,wage_productivity,net_interest,labor_income_share,ai_revenue_output_share,capability_frontier_ratio,consumption_effective_labor,capital_effective_labor,consumption_effective_labor_growth,capital_effective_labor_growth,inference_revenue_share,research_revenue_share,profit_revenue_share
0.9,434.58333333333337,1.9679406890325126,0.010084023495593158,0.010092984568831018,1.0653417791399822,0.050086492742127925,0.5413485198396554,0.12865148016034453,0.9422149249448732,1.5487051436859829,6.48859211256364,8.649274212792733e-05,9.087340596623632e-05,0.038875606223417354,8.74276488093142e-05,0.9610369661277733
0.9,435.0,1.9680094735386318,0.010083745979521996,0.010092677325865709,1.0653829868273357,0.050086207509187575,0.5413505377652962,0.12864946223470375,0.9424184341743944,1.5487608657504779,6.488837397581799,8.620750918757712e-05,9.057563960425223e-05,0.038873253650074914,8.71311305285416e-05,0.9610396152193965
0.9,435.4166666666667,1.968078033211423,0.010083469285708663,0.010092370993500003,1.065424059916024,0.050085923120608736,0.5413525490031064,0.12864745099689362,0.9426213179400008,1.5488164060161778,6.489081887940721,8.592312060873818e-05,9.027875068753737e-05,0.038870908873656095,8.683551917722284e-05,0.9610422556071667
0.9,435.83333333333337,1.9681463687055494,0.010083193411545354,0.010092065568881073,1.0654649987968117,0.050085639573701615,0.5413545535729481,0.12864544642705183,0.9428235777670537,1.5488717650166441,6.489325585960387,8.563957370161766e-05,8.998273579080389e-05,0.038868571871004745,8.654081221150432e-05,0.9610448873167837
0.9,436.25,1.9682144806747908,0.010082918354368357,0.010091761049099894,1.0655058038599112,0.05008535686572298,0.5413565514946364,0.1286434485053636,0.943025215179154,1.5489269432855752,6.489568493961419,8.535686572297939e-05,8.968759132481179e-05,0.038866242619019886,8.624700709386594e-05,0.9610475103738862
0.9,436.6666666666667,1.9682823697720413,0.010082644111457522,0.010091457431190692,1.0655464754949826,0.050085074993875794,0.5413585427879385,0.12864145721206147,0.9432262316981326,1.5489819413568147,6.4898106142650995,8.507499387579685e-05,8.939331353487005e-05,0.03886392109465616,8.595410129311055e-05,0.9610501248040507
0.9,437.08333333333337,1.9683500366483748,0.010082370680071489,0.01009115471216672,1.065587014090616,0.05008479395539148,0.5413605274725697,0.1286394725274303,0.9434266288439243,1.5490367597633214,6.490051949184962,8.479395539147914e-05,8.909989859771754e-05,0.038861607274928496,8.566209228460068e-05,0.961052730632787
0.9,437.5,1.9684174819414524,0.010082098058087508,0.010090852889670161,1.0656274200279152,0.05008451374847997,0.5413625055681205,0.1286374944318794,0.9436264081316114,1.5490913990205148,6.490292500926945,8.451374847997205e-05,8.880734437609165e-05,0.03885930113699779,8.537097755980813e-05,0.9610553278854425
0.9,437.9166666666667,1.9684847062851634,0.01008182624384387,0.010090551961812284,1.0656676936857925,0.05008423437146678,0.541364477094096,0.128635522905904,0.9438255710713226,1.5491458596331762,6.490532271677143,8.423437146678169e-05,8.851564998282706e-05,0.038857002658124314,8.508075462923779e-05,0.9610579165872465
0.9,438.33333333333337,1.968551710313629,0.010081555235623419,0.01009025192664863,1.0657078354432195,0.05008395582252309,0.5413664420699578,0.1286335579300422,0.9440241191713235,1.549200142106682,6.490771263632501,8.395582252309318e-05,8.822481436786093e-05,0.0388547118156188,8.479142101025591e-05,0.9610604967633709
0.9,438.75,1.9686184946601106,0.010081285031654112,0.010089952782179544,1.0657478456786305,0.050083678099767784,0.5413684005151216,0.12863159948487832,0.9442220539381462,1.5492542469465462,6.491009478990598,8.367809976778627e-05,8.793483632046732e-05,0.038852428586845525,8.450297422619566e-05,0.9610630684389283
0.9,439.1666666666667,1.9686850599570134,0.010081015630109946,0.010089654526351115,1.0657877247699248,0.050083401201268085,0.5413703524489573,0.12862964755104267,0.9444193768765793,1.549308174658412,6.491246919949628,8.340120126808757e-05,8.764571447179674e-05,0.03885015294922294,8.421541180635229e-05,0.9610656316389707
0.9,439.58333333333337,1.9687514068358822,0.010080747029109993,0.010089357157054196,1.065827473094464,0.05008312512503965,0.5413722978907883,0.12862770210921165,0.9446160894896578,1.5493619257480635,6.491483588708369,8.312512503965384e-05,8.73574472922533e-05,0.038847884880222616,8.392873128597477e-05,0.9610681863884915
0.9,440.0,1.9688175359274067,0.010080479226719313,0.010089060672125328,1.0658670910290733,0.05008284986904586,0.5413742368598923,0.12862576314010762,0.9448121932786533,1.5494155007214119,6.491719487466251,8.284986904586421e-05,8.707003309406207e-05,0.038845624357369817,8.364293020625699e-05,0.9610707327124239
0.9,440.4166666666667,1.968883447861417,0.010080212220948459,0.010088765069346238,1.0659065789500437,0.0500825754311989,0.5413761693755014,0.1286238306244986,0.9450076897430646,1.5494689000845048,6.491954618423276,8.257543119890264e-05,8.678347002985358e-05,0.038843371358243714,8.335800611433291e-05,0.961073270635642
0.9,440.83333333333337,1.9689491432668886,0.010079946009753857,0.010088470346444221,1.0659459372331288,0.05008230180935912,0.5413780954568013,0.12862190454319863,0.9452025803806071,1.549522124343521,6.492188983780068,8.230180935911956e-05,8.649775609381564e-05,0.03884112586047602,8.307395656326723e-05,0.9610758001829607
0.9,441.25,1.969014622771946,0.010079680591038073,0.010088176501092417,1.0659851662535518,0.05008202900133568,0.5413800151229327,0.12861998487706724,0.9453968666872042,1.5495751740047718,6.492422585737848,8.202900133568412e-05,8.621288912237339e-05,0.038838887841752344,8.279077911204785e-05,0.9610783213791356
0.9,441.6666666666667,1.9690798870038535,0.010079415962649486,0.010087883530909465,1.0660242663859973,0.05008175700488618,0.5413819283929902,0.12861807160700978,0.9455905501569773,1.549628049574697,6.492655426498431,8.175700488618175e-05,8.592886679337046e-05,0.03883665727981128,8.250847132557895e-05,0.9610808342488631
0.9,442.08333333333337,1.969144936589025,0.010079152122382595,0.010087591433459829,1.066063238004619,0.050081485817716945,0.5413838352860231,0.12861616471397685,0.9457836322822363,1.5496807515598692,6.492887508264232,8.148581771694717e-05,8.564568662687393e-05,0.03883443415244481,8.22270307746737e-05,0.9610833388167805
0.9,442.5,1.9692097721530264,0.010078889067978453,0.010087300206254228,1.0661020814830389,0.050081215437483215,0.541385735821035,0.128614264178965,0.9459761145534702,1.5497332804669874,6.493118833238267,8.121543748321712e-05,8.536334598645105e-05,0.03883221843749705,8.194645503604487e-05,0.9610858351074669
0.9,442.9166666666667,1.9692743943205622,0.010078626797123715,0.010087009846748667,1.0661407971943413,0.05008094586178896,0.5413876300169843,0.12861236998301562,0.9461679984593383,1.5497856368028855,6.493349403624124,8.094586178896378e-05,8.508184207651863e-05,0.038830010112866346,8.16667416922997e-05,0.9610883231454413
0.9,443.33333333333337,1.9693388037154926,0.010078365307451854,0.010086720352345679,1.0661793855110828,0.050080677088187,0.5413895178927841,0.12861048210721585,0.9463592854866609,1.5498378210745203,6.493579221626002,8.06770881870058e-05,8.480117194574303e-05,0.03882780915650277,8.1387888331929e-05,0.9610908029551654
0.9,443.75,1.969403000960835,0.010078104596543111,0.01008643172039426,1.066217846805291,0.05008040911417988,0.5413913994673021,0.1286086005326978,0.9465499771204098,1.5498898337889815,6.493808289448671,8.04091141798826e-05,8.452133248690145e-05,0.038825615546409564,8.110989254930217e-05,0.9610932745610411
0.9,444.1666666666667,1.969466986678745,0.010077844661923917,0.0100861439481893,1.0662561814484568,0.050080141937218756,0.541393274759361,0.1286067252406389,0.9467400748437002,1.5499416754534798,6.494036609297473,8.014193721875805e-05,8.424232043534145e-05,0.038823429260642785,8.083275194465728e-05,0.9610957379874125
0.9,444.58333333333337,1.9695307614905384,0.010077585501067216,0.010085857032971888,1.0662943898115438,0.050079875554704,0.5413951437877383,0.12860485621226161,0.9469295801377805,1.5499933465753621,6.49426418337836,7.98755547040033e-05,8.396413236982751e-05,0.038821250277310766,8.055646412409473e-05,0.9610981932585652
0.9,445.0,1.9695943260166817,0.010077327111393163,0.010085570971930037,1.0663324722649854,0.050079609963985666,0.5413970065711664,0.12860299342883352,0.9471184944820251,1.5500448476620927,6.494491013897833,7.960996398566865e-05,8.368676471458107e-05,0.03881907857457428,8.028102669956785e-05,0.9611006403987261
0.9,445.4166666666667,1.969657680874519,0.01007706949035964,0.010085285762290593,1.0663704291774303,0.05007934516255738,0.5413988631283212,0.1286011368716788,0.9473068193536047,1.5500961792186392,6.494717103042862,7.934516255738398e-05,8.341021398785946e-05,0.03881691413066104,8.000643728967733e-05,0.9611030794320493
0.9,445.83333333333337,1.9697208266679103,0.010076812636134472,0.010085001402002058,1.0664082609099947,0.050079081148893825,0.5414007134777523,0.12859928652224759,0.9474945562243627,1.5501473417307459,6.494942452892364,7.908114889382777e-05,8.31344786452453e-05,0.03881475692394436,7.973269353041437e-05,0.9611055103825252
0.9,446.25,1.9697837639999696,0.010076556547144483,0.010084717889276692,1.0664459678232898,0.050078817921353214,0.5414025576379491,0.12859744236205087,0.9476817065622664,1.5501983356785398,6.49516706553043,7.881792135321607e-05,8.285955784017966e-05,0.03881260693286927,7.945979307210784e-05,0.9611079332740586
0.9,446.6666666666667,1.9698464934734796,0.010076301221758913,0.010084435222268795,1.0664835502776797,0.05007855547819999,0.5414043956273581,0.1285956043726419,0.9478682718334305,1.5502491615425789,6.495390943046214,7.855547819999274e-05,8.258545055855708e-05,0.038810464135929826,7.918773357084071e-05,0.9611103481304993
0.9,447.08333333333337,1.9699090156903936,0.010076046658294563,0.010084153399079912,1.0665210086330108,0.05007829381764892,0.5414062274643824,0.1285937725356176,0.9480542535021298,1.5502998198035458,6.495614087529431,7.829381764891917e-05,8.231215563306131e-05,0.03880832851167088,7.891651268823213e-05,0.9611127549756409
0.9,447.5,1.9699713312518414,0.010075792855016912,0.010083872417759971,1.0665583432486136,0.050078032937865724,0.5414080531673812,0.12859194683261876,0.9482396530307899,1.5503503109422376,6.495836501070338,7.80329378657265e-05,8.203967174623232e-05,0.03880620003868885,7.86461280914307e-05,0.9611151538332198
0.9,447.9166666666667,1.970033440758123,0.010075539810139287,0.010083592276306445,1.0665955544833001,0.05007777283696656,0.54140987275467,0.12859012724532987,0.9484244718799792,1.5504006354395719,6.496058185759742,7.777283696656055e-05,8.176799742824585e-05,0.038804078695630635,7.837657745310867e-05,0.9611175447269162
0.9,448.33333333333337,1.9700953448087215,0.010075287521823809,0.010083312972665298,1.0666326426953707,0.0500775135130193,0.5414116862445209,0.12858831375547908,0.9486087115083994,1.5504507937765857,6.496279143688969,7.751351301930019e-05,8.149713105949467e-05,0.038801964461194195,7.810785845145469e-05,0.9611199276803544
0.9,448.75,1.9701570440022877,0.010075035988180384,0.010083034504729969,1.0666696082426053,0.05007725496404182,0.541413493655162,0.128586506344838,0.9487923733728777,1.5505007864344338,6.4964993769499095,7.725496404182262e-05,8.12270708678408e-05,0.03879985731412863,7.783996877016829e-05,0.9611223027171012
0.9,449.1666666666667,1.9702185389366538,0.01007478520726783,0.010082756870342517,1.0667064514822708,0.050076997188003514,0.5414152950047779,0.12858470499522195,0.9489754589283578,1.5505506138943872,6.4967188876349855,7.699718800351606e-05,8.095781493173797e-05,0.03879775723323289,7.75729060984535e-05,0.9611246698606687
0.9,449.58333333333337,1.970279830208833,0.010074535177093714,0.010082480067293445,1.0667431727711232,0.05007674018282522,0.5414170903115104,0.12858290968848946,0.9491579696278919,1.550600276637834,6.496937677837136,7.67401828252242e-05,8.068936117981533e-05,0.03879566419735737,7.730666813101179e-05,0.9611270291345116
0.9,450.0,1.9703409184150094,0.010074285895613669,0.010082204093321017,1.0667797724653985,0.05007648394637815,0.5414188795934575,0.1285811204065425,0.9493399069226324,1.5506497751462796,6.497155749649864,7.648394637814991e-05,8.042170738897618e-05,0.03879357818540267,7.704125256803664e-05,0.9611293805620293
0.9,450.4166666666667,1.9704018041505538,0.01007403736073259,0.010081928946112463,1.0668162509208232,0.05007622847648571,0.5414206628686736,0.12857933713132633,0.9495212722618234,1.5506991099013454,6.497373105167167,7.622847648571483e-05,8.015485118777026e-05,0.03879149917631971,7.677665711520548e-05,0.9611317241665651
0.9,450.83333333333337,1.9704624880100172,0.010073789570304265,0.010081654623303604,1.066852608492612,0.05007597377092231,0.5414224401551705,0.12857755984482938,0.9497020670927928,1.550748281384765,6.497589746483592,7.597377092231038e-05,7.988879005531128e-05,0.038789427149110066,7.651287948367414e-05,0.9611340599714062
0.9,451.25,1.9705229705871319,0.010073542522131235,0.010081381122478717,1.0668888455354661,0.05007571982741388,0.5414242114709167,0.12857578852908316,0.9498822928609445,1.5507972900783917,6.497805675694211,7.57198274138806e-05,7.962352132098553e-05,0.03878736208282558,7.624991739007034e-05,0.9611363879997844
0.9,451.6666666666667,1.9705832524748053,0.01007329621396479,0.010081108441170517,1.0669249624035722,0.05007546664363771,0.5414259768338375,0.1285740231661624,0.9500619510097499,1.5508461364641892,6.498020894894603,7.546664363771403e-05,7.935904216441018e-05,0.03878530395656816,7.598776855648682e-05,0.9611387082748754
0.9,452.08333333333337,1.9706433342651422,0.010073050643506096,0.010080836576861313,1.0669609594506118,0.05007521421722319,0.5414277362618153,0.1285722637381847,0.9502410429807406,1.5508948210242357,6.49823540618089,7.521421722319309e-05,7.909534961859747e-05,0.03878325274948972,7.57264307104734e-05,0.9611410208197998
0.9,452.5,1.9707032165494156,0.010072805808404611,0.01008056552698139,1.0669968370297478,0.050074962545750945,0.5414294897726893,0.1285705102273106,0.9504195702135002,1.550943344240724,6.498449211649687,7.49625457509475e-05,7.883244056554155e-05,0.038781208440792324,7.54659015850333e-05,0.9611433256576226
0.9,452.9166666666667,1.9707628999180933,0.010072561706259676,0.010080295288910628,1.0670325954936386,0.05007471162675371,0.5414312373842564,0.12856876261574351,0.9505975341456567,1.550991706595958,6.498662313398137,7.471162675371477e-05,7.857031174071487e-05,0.03877917100972816,7.520617891861285e-05,0.9611456228113532
0.9,453.33333333333337,1.9708223849608333,0.010072318334620193,0.01008002585997817,1.0670682351944354,0.05007446145771621,0.5414329791142704,0.12856702088572958,0.9507749362128752,1.5510399085723536,6.49887471352391,7.446145771621525e-05,7.830895973209677e-05,0.038777140435599114,7.49472604550963e-05,0.9611479123039458
0.9,453.75,1.9708816722622318,0.010072075691166693,0.010079757237647317,1.0671037564814343,0.05007421203643435,0.5414347149804196,0.1285652850195803,0.9509517778482047,1.5510879506473059,6.499086414087842,7.421203643435091e-05,7.804838148039832e-05,0.03877511669778342,7.468914394556585e-05,0.961150194158271
0.9,454.1666666666667,1.9709407623950872,0.010071833774298159,0.010079489420111628,1.06713915969733,0.05007396336154184,0.5414364450002762,0.12856355499972374,0.9511280604792897,1.5511358332795668,6.499297417057531,7.396336154183968e-05,7.778857588769221e-05,0.03877309977579481,7.443182715861894e-05,0.9611524683970466
0.9,454.58333333333337,1.9709996559330565,0.010071592582514086,0.010079222405667351,1.0671744451852094,0.05007371543144412,0.5414381691913676,0.12856183080863234,0.9513037855307482,1.551183556925893,6.4995077244182875,7.371543144412372e-05,7.752954212090872e-05,0.03877108964919885,7.417530787316087e-05,0.961154735042928
0.9,455.0,1.9710583534491026,0.010071352114262886,0.010078956192559323,1.0672096132877176,0.050073468244491354,0.5414398875711801,0.1285601124288198,0.9514789544252779,1.5512311220432233,6.4997173381567945,7.346824449135612e-05,7.727127919809722e-05,0.03876908629760972,7.391958387327298e-05,0.961156994118517
0.9,455.4166666666667,1.9711168555153908,0.010071112367943166,0.01007869077898227,1.0672446643469993,0.05007322179898632,0.5414416001571583,0.12855839984284162,0.9516535685836451,1.5512785290886062,6.499926260260242,7.322179898632507e-05,7.701378599200663e-05,0.03876708970068998,7.366465294818932e-05,0.9611592456463618
0.9,455.83333333333337,1.971175162703291,0.010070873341904384,0.010078426163081479,1.0672795987047023,0.050072976093185104,0.5414433069667048,0.12855669303329506,0.9518276294246791,1.551325778519193,6.500134492716299,7.29760931851061e-05,7.675706123183405e-05,0.03876509983815054,7.341051289229239e-05,0.9611614896489572
0.9,456.25,1.9712332755833821,0.010070635034446874,0.010078162342952803,1.0673144167019788,0.050072731125297296,0.5414450080171812,0.12855499198281875,0.9520011383652632,1.5513728707922414,6.5003420375131045,7.273112529729807e-05,7.650110350340515e-05,0.03876311668975127,7.315716150510706e-05,0.9611637261487436
0.9,456.6666666666667,1.9712911947254452,0.010070397443821495,0.010077899316642326,1.0673491186794806,0.05007248689348537,0.5414467033259068,0.12855329667409307,0.9521740968203279,1.551419806365115,6.500548896639298,7.248689348537084e-05,7.624591124813333e-05,0.03876114023529982,7.290459659129567e-05,0.9611659551681089
0.9,457.08333333333337,1.9713489206984718,0.01007016056823012,0.010077637082146845,1.0673837049773667,0.05007224339586548,0.5414483929101603,0.12855160708983965,0.9523465062028433,1.5514665856952823,6.500755072083987,7.22433958654841e-05,7.599148276446303e-05,0.038759170454652804,7.265281596065275e-05,0.9611681767293866
0.9,457.5,1.9714064540706637,0.010069924405825784,0.01007737563741402,1.0674181759352999,0.05007200063050721,0.5414500767871784,0.12854992321282155,0.9525183679238118,1.5515132092403146,6.500960565836762,7.200063050720983e-05,7.573781620823054e-05,0.03875720732771462,7.240181742809834e-05,0.9611703908548572
0.9,457.9166666666667,1.971463795409433,0.010069688954712656,0.010077114980342358,1.0674525318924493,0.050071758595434016,0.5414517549741567,0.12854824502584322,0.9526896833922613,1.5515596774578881,6.501165379887679,7.175859543401795e-05,7.548490959262237e-05,0.03875525083443794,7.215159881367419e-05,0.9611725975667483
0.9,458.33333333333337,1.9715209452813913,0.010069454212945375,0.010076855108780513,1.0674867731874835,0.050071517288622164,0.5414534274882498,0.1285465725117502,0.9528604540152374,1.5516059908057829,6.501369516227278,7.15172886221662e-05,7.523276078634338e-05,0.038753300954823856,7.190215794253716e-05,0.9611747968872336
0.9,458.75,1.9715779042523678,0.010069220178530295,0.010076596020528577,1.0675209001585797,0.050071276708002155,0.5414550943465706,0.12854490565342935,0.9530306811977968,1.5516521497418796,6.5015729768465595,7.127670800215723e-05,7.498136751714173e-05,0.0387513576689208,7.165349264495414e-05,0.9611769888384343
0.9,459.1666666666667,1.97163467288741,0.01006898684942538,0.010076337713337952,1.0675549131434259,0.05007103685145864,0.5414567555661913,0.12854324443380868,0.953200366343,1.5516981547241633,6.501775763736994,7.103685145864146e-05,7.473072737140644e-05,0.03874942095682545,7.140560075629535e-05,0.9611791734424182
0.9,459.58333333333337,1.9716912517507679,0.010068754223539374,0.01007608018491052,1.0675888124792112,0.05007079771682932,0.5414584111641431,0.12854158883585692,0.9533695108519048,1.5517440062107206,6.501977878890532,7.079771682932078e-05,7.448083779200247e-05,0.03874749079868289,7.115848011703044e-05,0.9611813507212
0.9,460.0,1.9717476414059123,0.010068522298733059,0.010075823432899906,1.0676225985026355,0.05007055930190671,0.5414600611574157,0.12853993884258413,0.953538116123559,1.551789704659738,6.502179324299563,7.055930190671099e-05,7.423169608171236e-05,0.038745567174684865,7.091212857272105e-05,0.9611835206967424
0.9,460.4166666666667,1.9718038424155202,0.010068291072818255,0.010075567454910478,1.0676562715499032,0.0500703216044365,0.5414617055629588,0.1285382944370411,0.9537061835549941,1.5518352505295034,6.502380101956961,7.032160443650425e-05,7.398329940046071e-05,0.03874365006507173,7.066654397401613e-05,0.9611856833909542
0.9,460.83333333333337,1.9718598553414937,0.010068060543558847,0.01007531224849837,1.0676898319567314,0.050070084622119176,0.5414633443976804,0.12853665560231944,0.9538737145412183,1.5518806442784077,6.502580213856052,7.008462211917886e-05,7.373564476824239e-05,0.03874173945013103,7.042172417664534e-05,0.9611878388256924
0.9,461.25,1.971915680744944,0.010067830708670174,0.010075057811170882,1.0677232800583434,0.05006984835260911,0.5414649776784484,0.1285350223215516,0.9540407104752099,1.5519258863649403,6.5027796619906155,6.984835260911114e-05,7.348872906336006e-05,0.03873983531019763,7.017766704141401e-05,0.9611899870227609
0.9,461.6666666666667,1.9719713191861925,0.01006760156582006,0.010074804140387503,1.067756616189467,0.05006961279351611,0.5414666054220892,0.1285333945779107,0.9542071727479104,1.5519709772476769,6.502978448354784,6.961279351611581e-05,7.324254902536624e-05,0.038737937625654494,6.993437043419658e-05,0.9611921280039113
0.9,462.08333333333337,1.9720267712179995,0.010067373112941598,0.010074551233877566,1.0677898406805975,0.050069377942978,0.5414682276453526,0.12853177235464727,0.954373102747131,1.5520159173766968,6.5031765748835175,6.937794297800191e-05,7.299710211427883e-05,0.038736046376974094,6.969183222908681e-05,0.9611942617907968
0.9,462.5,1.9720820373847394,0.0100671453485929,0.010074299090005725,1.0678229538575126,0.050069143799680846,0.5414698443648913,0.1285301556351086,0.9545385018556235,1.552060707186598,6.5033740434485425,6.914379968084826e-05,7.27523874956542e-05,0.038734161544742546,6.94500503164716e-05,0.961196388404941
0.9,462.9166666666667,1.972137118231732,0.010066918271342252,0.010074047707147482,1.0678559560464411,0.05006891036209815,0.5414714555973206,0.12852854440267933,0.9547033714536431,1.5521053471117188,6.5035708559385785,6.89103620981537e-05,7.250840435365884e-05,0.0387322831095885,6.92090225941077e-05,0.9611985078678174
0.9,463.33333333333337,1.9721920143035339,0.010066691879711123,0.010073797083631236,1.0678888475731338,0.05006867762865885,0.5414730613592164,0.1285269386407836,0.9548677129194463,1.5521498375864904,6.503767014242783,6.86776286588555e-05,7.226515173587404e-05,0.038730411052187594,6.896874696457092e-05,0.9612006202008478
0.9,463.75,1.972246726143934,0.01006646617217374,0.010073547217737839,1.067921628762861,0.050068445597747216,0.5414746616671146,0.1285253383328854,0.9550315276292847,1.5521941790454397,6.503962520250741,6.844559774721835e-05,7.20226285521857e-05,0.03872854535326165,6.872922133525156e-05,0.9612027254254031
0.9,464.1666666666667,1.9723012542959573,0.01006624114715731,0.01007329810770083,1.0679542999404135,0.050068214267703,0.5414762565375115,0.12852374346248846,0.9551948169573983,1.552238371923189,6.50415737585247,6.821426770300086e-05,7.17808335754088e-05,0.038726685993578314,6.849044361834982e-05,0.9612048235628033
0.9,464.58333333333337,1.9723555993018567,0.01006601680304171,0.010073049751706116,1.0679868614300994,0.05006798363682108,0.5414778459868639,0.12852215401313605,0.955357582276009,1.5522824166544529,6.504351582938416,6.798363682108087e-05,7.153976544041311e-05,0.038724832953951974,6.825241173087151e-05,0.9612069146343172
0.9,465.0,1.9724097617031333,0.01006579313816075,0.010072802147893257,1.0680193135557545,0.050067753703352424,0.5414794300315888,0.12852056996841102,0.9555198249553145,1.5523263136740384,6.504545143399457,6.77537033524269e-05,7.129942264766202e-05,0.03872298621524274,6.801512359462299e-05,0.9612089986611626
0.9,465.4166666666667,1.9724637420405162,0.010065570150800774,0.01007255529435404,1.0680516566407325,0.05006752446550333,0.5414810086880643,0.12851899131193564,0.9556815463634818,1.5523700634168474,6.504738059126885,6.75244655033349e-05,7.105980355932677e-05,0.03872114575835664,6.777857713620685e-05,0.9612110756645071
0.9,465.83333333333337,1.9725175408539757,0.0100653478392017,0.010072309189133535,1.0680838910079102,0.0500672959214359,0.5414825819726283,0.12851741802737157,0.9558427478666405,1.5524136663178734,6.504930332012428,6.72959214359e-05,7.082090640221465e-05,0.0387193115642463,6.754277028701738e-05,0.9612131456654667
0.9,466.25,1.972571158682722,0.010065126201556862,0.01007206383022994,1.0681160169796886,0.05006706806926817,0.5414841499015801,0.12851585009841981,0.9560034308288776,1.552457122812202,6.5051219639482225,6.706806926816931e-05,7.058272926729718e-05,0.03871748361390962,6.73077009832356e-05,0.9612152086851071
0.9,466.6666666666667,1.972624596065201,0.010064905236012903,0.01007181921559446,1.0681480348779897,0.0500668409070736,0.5414857124911792,0.12851428750882082,0.9561635966122309,1.5525004333350083,6.5053129568268435,6.684090707360056e-05,7.03452701094464e-05,0.038715661888390325,6.707336716582456e-05,0.9612172647444438
0.9,467.08333333333337,1.9726778535391014,0.010064684940669914,0.01007157534313146,1.0681799450242613,0.050066614432882114,0.5414872697576459,0.128512730242354,0.9563232465766828,1.5525435983215634,6.505503312541258,6.661443288211687e-05,7.010852674785122e-05,0.03871384636877827,6.683976678052436e-05,0.9612193138644411
0.9,467.5,1.97273093164136,0.010064465313582155,0.01007133221069919,1.068211747739479,0.05006638864467951,0.5414888217171618,0.12851117828283812,0.9564823820801547,1.552586618207225,6.50569303298488,6.638864467950999e-05,6.987249686800194e-05,0.038712037036208166,6.660689777784731e-05,0.961221356066014
0.9,467.9166666666667,1.9727838309081427,0.010064246352756934,0.010071089816108643,1.0682434433441361,0.05006616354040756,0.5414903683858691,0.12850963161413087,0.956641004478501,1.5526294934274412,6.505882120051502,6.616354040756521e-05,6.963717801858164e-05,0.03871023387186132,6.63747581130734e-05,0.9612233913700257
0.9,468.33333333333337,1.9728365518748698,0.010064028056155663,0.010070848157124633,1.0682750321582584,0.050065939117964295,0.5414919097798708,0.12850809022012907,0.9567991151255034,1.5526722244177535,6.506070575635364,6.593911796429729e-05,6.940256761446377e-05,0.038708436856963666,6.614334574624524e-05,0.96122541979729
0.9,468.75,1.9728890950761966,0.010063810421693308,0.010070607231465233,1.0683065145013926,0.05006571537520385,0.5414934459152315,0.12850655408476844,0.9569567153728651,1.5527148116137899,6.506258401631084,6.571537520385327e-05,6.916866293514394e-05,0.038706645972787036,6.591265864216239e-05,0.9612274413685709
0.9,469.1666666666667,1.9729414610460323,0.010063593447239231,0.010070367036802629,1.0683378906926162,0.05006549230993708,0.5414949768079763,0.12850502319202356,0.957113806570205,1.5527572554512696,6.50644559993371,6.549230993708154e-05,6.89354611270853e-05,0.03870486120064839,6.568269477037739e-05,0.9612294561045812
0.9,469.58333333333337,1.9729936503175243,0.010063377130616426,0.010070127570762342,1.068369161050531,0.05006526991993078,0.541496502474092,0.12850349752590795,0.9572703900650524,1.5527995563659978,6.506632172438689,6.526991993078234e-05,6.870295920166462e-05,0.038703082521909904,6.545345210518961e-05,0.9612314640259849
0.9,470.0,1.9730456634227644,0.010063161469612232,0.010069888830934107,1.0684003258930994,0.05006504820293525,0.5414980229295248,0.12850197707047523,0.9574264672028173,1.5528417147935578,6.506818121039121,6.504820293525525e-05,6.847115406462094e-05,0.03870130991798083,6.52249286256804e-05,0.9612334651533935
0.9,470.4166666666667,1.9730975008842695,0.010062946462418215,0.01006965081531857,1.0684313855329381,0.05006482715740071,0.5414995381901333,0.1285004618098666,0.9575820393252621,1.5528837311576615,6.507003447551076,6.48271574007122e-05,6.824004372445007e-05,0.038699543370372264,6.499712232046059e-05,0.9612354595073073
0.9,470.83333333333337,1.9731491632197713,0.010062732107698733,0.010069413522397064,1.0684623402799382,0.0500646067820273,0.5415010482717022,0.1284989517282977,0.957737107769716,1.5529256058708674,6.50718815375864,6.460678202730406e-05,6.80096274781588e-05,0.03869778286068251,6.477003119205609e-05,0.9612374471081254
0.9,471.25,1.973200650947474,0.010062518404087974,0.010069176950620724,1.0684931904441897,0.05006438707535965,0.541502553189981,0.12849744681001893,0.9578916738712645,1.55296733934605,6.507372241457625,6.438707535965336e-05,6.777990453179887e-05,0.03869602837055009,6.45436532485816e-05,0.9612394279762013
0.9,471.6666666666667,1.9732519645848412,0.01006230535017474,0.010068941098395002,1.0685239363353183,0.0500641680358998,0.5415040529606813,0.1284959470393187,0.9580457389629337,1.5530089319961722,6.507555712444216,6.416803589980556e-05,6.755087395927777e-05,0.038694279881657405,6.431798650267007e-05,0.96124140213184
0.9,472.08333333333337,1.973303104648598,0.010062092944503085,0.010068705964080316,1.068554578262487,0.050063949662107185,0.5415055475994769,0.1284944524005231,0.9581993043756843,1.5530503842342782,6.5077385685149896,6.394966210718743e-05,6.732253470419051e-05,0.038692537375731556,6.409302897146777e-05,0.961243369595297
0.9,472.5,1.9733540716547344,0.01006188118557232,0.010068471545992053,1.0685851165343974,0.05006373195239913,0.5415070371220037,0.12849296287799622,0.9583523714384065,1.5530916964734969,6.507920811466887,6.373195239913441e-05,6.709488557979197e-05,0.038690800834543335,6.386877867663072e-05,0.9612453303867801
