scenario,terminal_boundary_z,time,path_label,population_law_log_residual,final_ces_log_residual,final_output_log_residual,ai_share_residual,inference_identity_log_residual,research_service_identity_log_residual,research_ces_log_residual,capability_law_level_residual,wage_log_residual,ai_price_log_residual,ai_marginal_cost_log_residual,gross_return_residual,net_return_residual,inverse_elasticity_residual,monopoly_foc_log_residual,research_compute_foc_log_residual,research_human_foc_log_residual,labor_market_residual,resource_constraint_residual,household_budget_residual,final_firm_zero_profit_residual,research_machine_technology_share_residual,research_machine_cost_share_residual,inference_resource_share_residual,research_resource_share_residual,investment_share_residual,consumption_share_residual,resource_share_sum_residual,production_labor_income_share_residual,aggregate_labor_income_share_residual,ai_operating_profit_share_residual,ai_markup_residual,shadow_capability_to_capital_residual,capital_rhs_residual,capability_rhs_residual,consumption_euler_rhs_residual,shadow_costate_rhs_residual,reconstructed_ai_share,reconstructed_research_machine_share,reconstructed_output_capital_ratio,reconstructed_capability_growth,reconstructed_monopoly_soc_margin,minimum_positive_share_or_soc,positive_and_interior,share_clipping_detected,bounded_exp_clipping_detected,minimum_bounded_exp_argument,maximum_bounded_exp_argument,stored_capital_law_residual,stored_capability_law_residual,stored_consumption_euler_path_residual,stored_shadow_costate_residual
equilibrium_sigma_1.5_z_128,128.0,856.6248931686491,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,0.0,0.0,4.440892098500626e-16,0.0,0.0,-1.3145040611561853e-13,-2.2273849431542203e-15,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,6.935607643754338e-11,-7.105427357601002e-15,-7.403855306620244e-12,0.0,0.0,-1.942890293094024e-16,0.0,-6.45039577307216e-14,-6.45039577307216e-14,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,-2.7755575615628914e-16,-4.163336342344337e-16,2.7755575615628914e-16,0.0,0.0,0.0,-2.2273849431542203e-15,0.0,2.0816681711721685e-15,0.6458818486924428,0.9911565553382574,0.46401438973140646,0.03736830344916854,0.22175407222656104,0.003079399222860921,1,0,0,-3.286932435253095,-0.7678397148845857,0.0,0.0,0.0,0.0
equilibrium_sigma_1.5_z_128,128.0,856.6416137570243,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,3.552713678800501e-15,1.7763568394002505e-15,0.0,0.0,0.0,-1.2789769243681803e-13,-2.130240428499519e-15,1.7763568394002505e-15,1.7763568394002505e-15,0.0,2.7755575615628914e-16,2.7755575615628914e-16,0.0,6.941203167798449e-11,-7.105427357601002e-15,-7.249312261592422e-12,-5.551115123125783e-16,1.7763568394002505e-15,1.7208456881689926e-15,-1.1102230246251565e-16,-6.350475700855895e-14,-6.350475700855895e-14,-4.440892098500626e-16,-1.3877787807814457e-16,-4.440892098500626e-16,-7.771561172376096e-16,0.0,0.0,0.0,4.440892098500626e-16,3.3306690738754696e-15,0.0,8.881784197001252e-16,-2.130240428499519e-15,2.7755575615628914e-16,2.282896094385478e-15,0.6460554112288833,0.9911689213377584,0.46419686880253663,0.03738315978350538,0.22175382058853124,0.003077160745442149,1,0,0,-3.28653494913336,-0.7674465305274616,-1.6048131157297973e-09,-4.89264850855875e-10,-2.6091975802167156e-09,-1.1706294406055306e-09
equilibrium_sigma_1.5_z_128,128.0,856.869923172416,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,-1.7763568394002505e-15,0.0,2.220446049250313e-16,0.0,0.0,-8.704148513061227e-14,-1.4710455076283324e-15,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,-5.551115123125783e-17,7.02371494298859e-11,-5.329070518200751e-15,-5.059064278611913e-12,-7.771561172376096e-16,2.220446049250313e-16,-2.220446049250313e-16,0.0,-4.3298697960381105e-14,-4.318767565791859e-14,0.0,0.0,0.0,0.0,0.0,-1.6653345369377348e-16,-4.163336342344337e-16,1.6653345369377348e-16,3.1086244689504383e-15,0.0,0.0,-1.4710455076283324e-15,0.0,1.3877787807814457e-15,0.6484323374161771,0.9913368608162384,0.46671547209906966,0.03758774466275517,0.22175036762092326,0.003046563212631699,1,0,0,-3.281077221536558,-0.7620354744458897,0.0,0.0,0.0,0.0
equilibrium_sigma_1.5_z_128,128.0,857.0,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,0.0,0.0,0.0,0.0,0.0,-6.394884621840902e-14,-1.1032841307212493e-15,0.0,0.0,0.0,0.0,0.0,0.0,-7.006040192436558e-11,-3.552713678800501e-15,-3.723243935382925e-12,-5.551115123125783e-16,-1.1102230246251565e-16,-5.551115123125783e-17,0.0,-3.1530333899354446e-14,-3.1530333899354446e-14,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,-1.1032841307212493e-15,0.0,1.0200174038743626e-15,0.6497924467095796,0.9914317839133671,0.4681732337500589,0.03770576826738906,0.2217483860821791,0.0030291040693307585,1,0,0,-3.277942191792129,-0.7589168939703121,4.727891272926499e-10,1.4271753223660255e-10,7.63789656521574e-10,3.429750997097081e-10
equilibrium_sigma_1.5_z_128,128.0,857.1149531761828,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,1.7763568394002505e-15,1.7763568394002505e-15,-2.220446049250313e-16,0.0,0.0,-4.085620730620576e-14,-6.730727086790012e-16,1.7763568394002505e-15,1.7763568394002505e-15,0.0,2.7755575615628914e-16,2.7755575615628914e-16,5.551115123125783e-17,-6.975486854798874e-11,-1.7763568394002505e-15,-2.490452288839151e-12,-1.1102230246251565e-16,1.7763568394002505e-15,1.8041124150158794e-15,0.0,-2.120525977034049e-14,-2.120525977034049e-14,-4.440892098500626e-16,-1.5265566588595902e-16,-4.440892098500626e-16,-7.216449660063518e-16,2.220446049250313e-16,1.3877787807814457e-16,0.0,2.7755575615628914e-16,3.3306690738754696e-15,0.0,8.881784197001252e-16,-6.730727086790012e-16,2.7755575615628914e-16,9.367506770274758e-16,0.6509979875103681,0.9915152124411778,0.4694755593335207,0.03781097053522433,0.22174662626273337,0.003013659240780898,1,0,0,-3.27515599266437,-0.7561390384864346,0.0,0.0,0.0,0.0
equilibrium_sigma_1.5_z_128,128.0,857.3599831799496,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,-1.7763568394002505e-15,0.0,5.551115123125783e-16,0.0,0.0,0.0,0.0,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,-1.6653345369377348e-16,-6.898304150126933e-11,0.0,0.0,4.440892098500626e-16,0.0,8.326672684688674e-17,-1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,-3.608224830031759e-16,-4.163336342344337e-16,3.885780586188048e-16,3.1086244689504383e-15,0.0,0.0,0.0,0.0,0.0,0.653578890933067,0.9916916116720172,0.4722964563521581,0.03803809248416849,0.22174284775517775,0.002980690100349351,1,0,0,-3.2691671875630783,-0.7501484050678613,0.0,-6.938893903907228e-18,0.0,0.0
equilibrium_sigma_1.5_z_128,128.0,857.6050131837164,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.80602241232009e-11,0.0,3.552713678800501e-15,-5.551115123125783e-16,0.0,-8.326672684688674e-17,0.0,-4.440892098500626e-16,-3.3306690738754696e-16,0.0,0.0,0.0,0.0,0.0,-5.551115123125783e-17,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.6561751398324411,0.9918660600218432,0.47518004117540724,0.03826922634208642,0.2217390316974717,0.002947658618145715,1,0,0,-3.263109195529207,-0.7440615127092673,0.0,0.0,0.0,0.0
equilibrium_sigma_1.5_z_128,128.0,857.8500431874832,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,-1.7763568394002505e-15,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,-1.1102230246251565e-16,-6.699618637640015e-11,1.7763568394002505e-15,1.7763568394002505e-15,2.220446049250313e-16,0.0,2.7755575615628914e-17,0.0,3.3306690738754696e-16,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,-1.6653345369377348e-16,-4.163336342344337e-16,1.6653345369377348e-16,3.1086244689504383e-15,0.0,0.0,0.0,0.0,6.938893903907228e-18,0.6587868264190833,0.9920385590553523,0.4781282683407448,0.0385044925769599,0.22173517768501116,0.002914567656591751,1,0,0,-3.2569803541855364,-0.7378762386793518,0.0,0.0,0.0,0.0
equilibrium_sigma_1.5_z_128,128.0,858.0,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,-3.552713678800501e-15,0.0,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,0.0,5.551115123125783e-17,-6.628031457012185e-11,3.552713678800501e-15,1.7763568394002505e-15,-7.771561172376096e-16,0.0,-8.326672684688674e-17,0.0,3.3306690738754696e-16,3.3306690738754696e-16,0.0,0.0,0.0,0.0,0.0,1.6653345369377348e-16,4.163336342344337e-16,-1.6653345369377348e-16,0.0,0.0,0.0,0.0,0.0,6.938893903907228e-18,0.6603928165603282,0.9921431665337118,0.4799653210300102,0.03865056599450931,0.2217328001567932,0.0028942881013855797,1,0,0,-3.2531938599547834,-0.7340414255443477,1.923651557489414e-09,5.784679263376447e-10,3.103255999392651e-09,1.3964377085229351e-09
equilibrium_sigma_1.5_z_128,128.0,858.09507319125,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,0.0,0.0,3.3306690738754696e-16,0.0,0.0,0.0,0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,-1.1102230246251565e-16,-6.579981004506408e-11,1.7763568394002505e-15,-1.7763568394002505e-15,2.220446049250313e-16,0.0,2.498001805406602e-16,0.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,-2.220446049250313e-16,0.0,2.220446049250313e-16,3.1086244689504383e-15,0.0,0.0,0.0,0.0,6.938893903907228e-18,0.6614140429701226,0.992209110389488,0.48114317289950004,0.0387440165261331,0.2217312853093328,0.002881420113334444,1,0,0,-3.2507789473343998,-0.7315903964116419,0.0,0.0,0.0,0.0
equilibrium_sigma_1.5_z_128,128.0,858.3401031950166,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.448264144864879e-11,0.0,1.7763568394002505e-15,-2.220446049250313e-16,0.0,1.942890293094024e-16,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.6640568818056806,0.9923777156934991,0.4842268745858801,0.03898792864456418,0.2217273541581153,0.0028482189212607747,1,0,0,-3.244503202698543,-0.7252017329496852,0.0,0.0,0.0,0.0
equilibrium_sigma_1.5_z_128,128.0,858.5851331987834,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,1.7763568394002505e-15,1.7763568394002505e-15,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,3.552713678800501e-15,0.0,2.7755575615628914e-16,2.7755575615628914e-16,-5.551115123125783e-17,-6.305711508503009e-11,0.0,0.0,6.661338147750939e-16,1.7763568394002505e-15,2.0261570199409107e-15,-1.1102230246251565e-16,0.0,0.0,-4.440892098500626e-16,-1.3877787807814457e-16,-4.163336342344337e-16,-7.771561172376096e-16,0.0,-1.6653345369377348e-16,-4.163336342344337e-16,6.106226635438361e-16,6.439293542825908e-15,0.0,8.881784197001252e-16,0.0,2.7755575615628914e-16,2.8449465006019636e-16,0.6667154352641369,0.9925443766890015,0.4873815822471822,0.03923636476847035,0.22172338381518264,0.0028149670485282893,1,0,0,-3.238151289543021,-0.7187079262621214,0.0,0.0,0.0,0.0
equilibrium_sigma_1.5_z_128,128.0,858.7012026651711,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.234657234926999e-11,-1.7763568394002505e-15,0.0,-4.440892098500626e-16,0.0,-1.3877787807814457e-16,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6679802900979515,0.9926226450179801,0.48890139424385254,0.03935566725489059,0.22172148928373453,0.002799198979105976,1,0,0,-3.235115292763557,-0.7155944576039914,-5.365672350876594e-10,-1.6110906359001476e-10,-8.657711630943865e-10,-3.8998646673116255e-10
equilibrium_sigma_1.5_z_128,128.0,858.8301632025502,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.153388909524438e-11,-1.7763568394002505e-15,1.7763568394002505e-15,2.220446049250313e-16,0.0,-8.326672684688674e-17,0.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6693897956760887,0.9927090951500359,0.4906095985543721,0.039489466395483966,0.2217193738605102,0.002781667498596848,1,0,0,-3.2317213161708214,-0.7121065824197217,0.0,0.0,0.0,0.0
equilibrium_sigma_1.5_z_128,128.0,859.0,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.042899514113742e-11,1.7763568394002505e-15,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,2.220446049250313e-16,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6712527895654464,0.9928221270129406,0.49289129887209815,0.03966771287022614,0.22171657098825068,0.0027585603204673026,1,0,0,-3.227217700006878,-0.7074666183539922,3.524229935658596e-09,1.053522546978769e-09,5.671145303365321e-09,2.5566434663781834e-09
equilibrium_sigma_1.5_z_128,128.0,859.075193206317,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,0.0,0.0,-2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,-5.992362162032805e-11,-1.7763568394002505e-15,1.7763568394002505e-15,-4.440892098500626e-16,0.0,5.551115123125783e-17,0.0,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,1.6653345369377348e-16,0.0,-1.6653345369377348e-16,0.0,0.0,0.0,0.0,0.0,-6.938893903907228e-18,0.6720800553369928,0.9928718729031406,0.4939133250140375,0.039747380982551435,0.2217153238702338,0.002748323310262012,1,0,0,-3.2252113272838656,-0.7053952326254915,0.0,6.938893903907228e-18,0.0,0.0
equilibrium_sigma_1.5_z_128,128.0,859.3202232100838,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,1.7763568394002505e-15,0.0,-3.3306690738754696e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,-5.823697080131751e-11,0.0,3.552713678800501e-15,0.0,0.0,-2.7755575615628914e-17,0.0,-3.3306690738754696e-16,-2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,0.0,-2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,6.938893903907228e-18,0.6747863064783854,0.993032711827432,0.49729526730432727,0.04001026226289375,0.2217112334166613,0.002714937557690103,1,0,0,-3.2186193012008664,-0.6985713300886971,-3.3306690738754696e-16,6.245004513516506e-17,-1.249000902703301e-16,-6.938893903907228e-17
equilibrium_sigma_1.5_z_128,128.0,859.5652532138505,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.6485482957668864e-11,0.0,0.0,-5.551115123125783e-16,0.0,-1.1102230246251565e-16,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6775086412376051,0.9931916138546918,0.5007580409595606,0.04027827058347468,0.22170710206828761,0.0026815133504561064,1,0,0,-3.211943146922553,-0.6916322467327625,1.3877787807814457e-17,0.0,0.0,0.0
equilibrium_sigma_1.5_z_128,128.0,859.687768215734,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,1.7763568394002505e-15,3.552713678800501e-15,3.3306690738754696e-16,0.0,0.0,0.0,0.0,1.7763568394002505e-15,5.329070518200751e-15,0.0,5.828670879282072e-16,5.828670879282072e-16,-1.1102230246251565e-16,-5.559019911061114e-11,0.0,1.7763568394002505e-15,4.440892098500626e-16,3.552713678800501e-15,3.635980405647388e-15,0.0,-1.1102230246251565e-16,-1.1102230246251565e-16,-8.881784197001252e-16,-2.914335439641036e-16,-8.604228440844963e-16,-1.4432899320127035e-15,0.0,-2.220446049250313e-16,-3.885780586188048e-16,1.1102230246251565e-15,9.325873406851315e-15,0.0,1.7763568394002505e-15,0.0,5.551115123125783e-16,6.036837696399289e-16,0.6788758687329824,0.9932703391500268,0.5025205884264933,0.04041424938868774,0.2217050209226673,0.002664787807783643,1,0,0,-3.208572848560965,-0.688118667895214,0.0,6.938893903907228e-18,1.3877787807814457e-17,0.0
equilibrium_sigma_1.5_z_128,128.0,859.8102832176172,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,-1.7763568394002505e-15,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,-5.551115123125783e-17,-5.467892805199881e-11,0.0,0.0,0.0,0.0,1.3877787807814457e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,2.220446049250313e-16,-1.3877787807814457e-16,0.0,1.6653345369377348e-16,3.1086244689504383e-15,0.0,0.0,0.0,0.0,6.938893903907228e-18,0.6802471516254001,0.9933485809694387,0.504304377432372,0.0405515732644648,0.22170292938981395,0.0026480538336018508,1,0,0,-3.2051807010361104,-0.6845752697222345,0.0,0.0,0.0,0.0
equilibrium_sigma_1.5_z_128,128.0,859.9327982195007,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,1.7763568394002505e-15,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.374811706815308e-11,0.0,1.7763568394002505e-15,-2.220446049250313e-16,2.220446049250313e-16,1.3877787807814457e-16,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,8.326672684688674e-17,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.6816225013910893,0.9934263395692592,0.5061097685809912,0.04069026427829604,0.22170082741472594,0.0026313118265846773,1,0,0,-3.2017664220696,-0.6810016992669112,0.0,0.0,0.0,0.0
equilibrium_sigma_1.5_z_128,128.0,860.0,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,1.7763568394002505e-15,1.7763568394002505e-15,0.0,2.7755575615628914e-16,2.7755575615628914e-16,0.0,-5.324007901208461e-11,-1.7763568394002505e-15,0.0,8.881784197001252e-16,1.7763568394002505e-15,1.942890293094024e-15,0.0,0.0,-1.1102230246251565e-16,-4.440892098500626e-16,-1.3877787807814457e-16,-4.163336342344337e-16,-7.216449660063518e-16,0.0,0.0,0.0,4.440892098500626e-16,3.1086244689504383e-15,0.0,8.881784197001252e-16,0.0,2.7755575615628914e-16,2.8449465006019636e-16,0.6823786378972461,0.9934687864943286,0.5071093665648329,0.04076692763901629,0.2216996699872077,0.002622125254207243,1,0,0,-3.1998841233664175,-0.6790285855080622,1.5485945858983996e-10,4.6166584444229386e-11,2.4917920504741176e-10,1.1250964743192426e-10
equilibrium_sigma_1.5_z_128,128.0,860.055313221384,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,-3.552713678800501e-15,-3.552713678800501e-15,1.1102230246251565e-16,0.0,0.0,0.0,0.0,-3.552713678800501e-15,-3.552713678800501e-15,0.0,-5.828670879282072e-16,-5.828670879282072e-16,0.0,-5.281730608430735e-11,0.0,-5.329070518200751e-15,4.440892098500626e-16,-3.3306690738754696e-15,-3.0531133177191805e-15,0.0,1.1102230246251565e-16,2.220446049250313e-16,9.43689570931383e-16,2.914335439641036e-16,8.604228440844963e-16,1.4432899320127035e-15,2.220446049250313e-16,-8.326672684688674e-17,0.0,-8.326672684688674e-16,-6.217248937900877e-15,0.0,-1.7763568394002505e-15,0.0,-6.106226635438361e-16,-5.828670879282072e-16,0.6830019294941265,0.9935036152091339,0.5079371305526332,0.040830344982804204,0.22169871494216709,0.002614562187627325,1,0,0,-3.1983297244381426,-0.6773975978170608,0.0,0.0,0.0,0.0
equilibrium_sigma_1.5_z_128,128.0,860.1778282232675,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,-1.7763568394002505e-15,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,-5.1872284245746414e-11,0.0,-3.552713678800501e-15,4.440892098500626e-16,0.0,1.1102230246251565e-16,0.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-16,0.0,1.6653345369377348e-16,0.0,0.0,0.0,0.0,0.0,6.938893903907228e-18,0.6843854473852847,0.9935804081520241,0.5097868403304717,0.040971838429155506,0.22169659191666813,0.0025978053198477432,1,0,0,-3.1948703158610137,-0.6737626007697788,0.0,0.0,1.3877787807814457e-17,0.0
equilibrium_sigma_1.5_z_128,128.0,860.3003432251509,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,1.7763568394002505e-15,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,-5.092015697982788e-11,0.0,-1.7763568394002505e-15,2.220446049250313e-16,-1.1102230246251565e-16,-2.7755575615628914e-17,0.0,-2.220446049250313e-16,-3.3306690738754696e-16,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,-1.3877787807814457e-16,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.6857730665008717,0.9936567186642125,0.5116592834346854,0.041114768180920774,0.22169445828252735,0.002581041628588267,1,0,0,-3.1913878988842876,-0.6700963375024038,1.3877787807814457e-17,0.0,0.0,0.0
equilibrium_sigma_1.5_z_128,128.0,860.4228582270343,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,0.0,0.0,3.3306690738754696e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,-4.9961812464971445e-11,0.0,-1.7763568394002505e-15,2.220446049250313e-16,-1.1102230246251565e-16,2.7755575615628914e-17,-1.1102230246251565e-16,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,-2.220446049250313e-16,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,-6.938893903907228e-18,0.6871647982615194,0.9937325470153069,0.5135548541644381,0.0412591583284015,0.22169231398381167,0.002564271521417329,1,0,0,-3.1878821707617977,-0.6663984312400597,0.0,-6.938893903907228e-18,0.0,0.0
equilibrium_sigma_1.5_z_128,128.0,860.5453732289177,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,3.552713678800501e-15,0.0,-1.1102230246251565e-16,0.0,0.0,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.899458616591801e-11,-3.552713678800501e-15,-5.329070518200751e-15,-6.661338147750939e-16,0.0,0.0,0.0,2.220446049250313e-16,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,8.326672684688674e-17,0.0,-5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,6.938893903907228e-18,0.6885606540709547,0.9938078934782482,0.5154739558481731,0.04140503350344132,0.22169015896435784,0.0025474954081313177,1,0,0,-3.1843528233326586,-0.6626684989194036,0.0,0.0,0.0,0.0
equilibrium_sigma_1.5_z_128,128.0,860.59422281985,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,-1.7763568394002505e-15,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,-5.551115123125783e-17,-4.8610004910187854e-11,-1.7763568394002505e-15,0.0,4.440892098500626e-16,2.220446049250313e-16,1.1102230246251565e-16,0.0,-4.440892098500626e-16,-3.3306690738754696e-16,0.0,0.0,0.0,0.0,2.220446049250313e-16,-5.551115123125783e-17,-3.608224830031759e-16,5.551115123125783e-17,3.3306690738754696e-15,0.0,0.0,0.0,0.0,6.938893903907228e-18,0.6891183668983241,0.9938378015576633,0.5162457998134529,0.041463617039870726,0.2216892967057416,0.002540804797169107,1,0,0,-3.1829389341042287,-0.6611722706945624,-3.5025914113528955e-10,-1.0420744128714077e-10,-5.634229194306783e-10,-2.5465365927068717e-10
equilibrium_sigma_1.5_z_128,128.0,860.667888230801,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,-4.802203079634637e-11,-1.7763568394002505e-15,0.0,-3.3306690738754696e-16,0.0,8.326672684688674e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.326672684688674e-17,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.6899606453147296,0.9938827583293111,0.5174170011024839,0.04155241889474124,0.22168799316777338,0.002530713700756317,1,0,0,-3.18079954289526,-0.6589061510485834,9.020562075079397e-16,2.7755575615628914e-17,7.216449660063518e-16,1.1796119636642288e-16
equilibrium_sigma_1.5_z_128,128.0,860.7904032326845,finite-boundary approximations to a conditional pre-singular branch; not an infinite-horizon equilibrium,0.0,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.7053028140453534e-11,-3.552713678800501e-15,0.0,0.0,0.0,1.6653345369377348e-16,-1.1102230246251565e-16,-3.3306690738754696e-16,-3.3306690738754696e-16,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.6913647833589361,0.9939571418481119,0.5193844120999431,0.041701340263699364,0.22168581653743819,0.002513926813550129,1,0,0,-3.177222010077588,-0.655110991563209,0.0,0.0,-1.3877787807814457e-17,0.0
