scenario,sigma_xl,sigma_hm,horizon,time,population_path_error,labor_market_error_independent,final_production_log_error_independent,inference_identity_log_error_independent,automated_service_log_error_independent,research_ces_log_error_independent,capability_law_log_error_independent,capital_price_error_independent,net_interest_error_independent,wage_foc_log_error_independent,ai_price_foc_log_error_independent,ai_share_error_independent,research_price_log_error_independent,human_demand_log_error_independent,automated_service_demand_log_error_independent,automated_share_quantity_error_independent,automated_share_expenditure_error_independent,research_scale_foc_log_error_independent,research_compute_foc_log_error_independent,research_human_foc_log_error_independent,resource_constraint_error_independent,profit_shadow_ratio_error_independent,static_max_abs_error,monopoly_foc_log_error_independent,monopoly_soc_margin_independent,rhs_capital_growth,rhs_capability_growth,rhs_consumption_growth,rhs_shadow_growth,stored_capital_rate_error,stored_capability_rate_error,stored_consumption_rate_error,stored_shadow_rate_error,ai_share_independent,automated_research_share_independent,inference_output_share_independent,research_output_share_independent,human_population_share_independent,profit_shadow_ratio_independent,net_interest_rate_independent,bounded_exp_min_argument,bounded_exp_max_argument,bounded_exp_clipping_count,fd_capital_growth,fd_capital_growth_residual,fd_capability_growth,fd_capability_growth_residual,fd_consumption_growth,fd_consumption_growth_residual,fd_shadow_growth,fd_shadow_growth_residual
axm_complements_sigma_xl_075_hm_2_T_3600,0.75,2.0,3600.0,2384.0,0.0,-9.992007221626409e-16,0.0,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-16,0.0,1.7763568394002505e-15,0.0,-3.3306690738754696e-16,0.0,-4.440892098500626e-16,-3.552713678800501e-15,-3.552713678800501e-15,2.220446049250313e-16,0.0,3.552713678800501e-15,1.3944401189291966e-13,0.07653303736470823,0.01202296017985506,0.00238990560724102,0.012023880962550325,0.007282993680448033,0.0,0.0,0.0,0.0,0.3343251607212275,0.9712692655884004,0.00047179427598360217,6.7860140436060226e-06,4.5007479775288184e-07,0.03227663890930818,0.04002388096255033,-18.993064265853327,15.55965270184396,0.0,0.01202296017987059,1.5529244556944377e-14,0.0023899056072306316,-1.038839153588711e-14,0.012023880962566846,1.652150638520311e-14,0.007282993680508609,6.05765437811101e-14
axm_complements_sigma_xl_075_hm_2_T_3600,0.75,2.0,3600.0,2386.0,0.0,4.440892098500626e-16,0.0,0.0,0.0,-3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7763568394002505e-15,0.0,7.771561172376096e-16,0.0,8.881784197001252e-16,0.0,0.0,0.0,0.0,3.552713678800501e-15,4.618527782440651e-14,0.07652219632913,0.01202285631422595,0.002389957769529993,0.012023772728732875,0.007282606240865311,0.0,0.0,0.0,0.0,0.3343153934766051,0.9714039957868857,0.0004695854220588646,6.755284696742595e-06,4.4586729040750996e-07,0.0322768435824509,0.04002377272873288,-19.00762986548867,15.574224642675311,0.0,0.012022856314212849,-1.3100631690576847e-14,0.002389957769540471,1.0478163475768909e-14,0.012023772728719379,-1.3496148643099559e-14,0.0072826062408017644,-6.35463903719824e-14
axm_complements_sigma_xl_075_hm_2_T_3600,0.75,2.0,3600.0,2388.0,0.0,-2.220446049250313e-16,3.552713678800501e-15,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.552713678800501e-15,0.0,-2.220446049250313e-16,0.0,1.3322676295501878e-15,-3.552713678800501e-15,-3.552713678800501e-15,0.0,6.938893903907228e-18,3.552713678800501e-15,4.3520742565306136e-14,0.07651140403417309,0.012022752891209736,0.0023900096759158942,0.012023664957968576,0.00728222051374057,0.0,0.0,0.0,-6.938893903907228e-18,0.33430567037388503,0.9715381081440234,0.00046738667817978054,6.724686233465836e-06,4.416986756937824e-07,0.03227704734843096,0.04002366495796858,-19.022194691958287,15.588795782195222,0.0,0.012022752891203636,-6.099287741534454e-15,0.0023900096759159814,8.716985466783456e-17,0.012023664957967334,-1.2420620087993939e-15,0.0072822205137417495,1.1796119636642288e-15
axm_complements_sigma_xl_075_hm_2_T_3600,0.75,2.0,3600.0,2390.0,0.0,-1.6653345369377348e-15,-3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.996003610813204e-16,0.0,3.552713678800501e-15,0.0,-1.1102230246251565e-16,0.0,-1.7763568394002505e-15,-3.552713678800501e-15,-3.552713678800501e-15,2.220446049250313e-16,0.0,3.552713678800501e-15,3.3306690738754696e-13,0.07650066027498101,0.012022649909142709,0.0023900613275205486,0.012023557648515253,0.007281836492415192,0.0,0.0,0.0,0.0,0.3342959912254008,0.9716716053579393,0.00046519800018070024,6.694218173268811e-06,4.3756860030536816e-07,0.0322772502106969,0.04002355764851526,-19.036758748680835,15.603366123929725,0.0,0.012022649909158356,1.56472057533108e-14,0.002390061327510025,-1.05236999670133e-14,0.012023557648529831,1.4578616092109087e-14,0.007281836492477295,6.21031004399697e-14
axm_complements_sigma_xl_075_hm_2_T_3600,0.75,2.0,3600.0,2392.0,0.0,1.5543122344752192e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.329070518200751e-15,0.0,-4.440892098500626e-16,0.0,0.0,-7.105427357601002e-15,-7.105427357601002e-15,-1.1102230246251565e-16,0.0,7.105427357601002e-15,-3.9968028886505635e-14,0.07648996484742776,0.012022547366405359,0.0023901127254614112,0.012023450798647355,0.007281454170242195,0.0,0.0,0.0,0.0,0.3342863558441761,0.9718044901163009,0.0004630193440700347,6.663880036674704e-06,4.3347671405832026e-07,0.03227745217270766,0.04002345079864736,-19.051322039060853,15.617935671391049,0.0,0.012022547366392244,-1.3114509478384662e-14,0.0023901127254717103,1.0299053276874304e-14,0.012023450798633067,-1.4287182548144983e-14,0.007281454170179474,-6.272066199741744e-14
axm_complements_sigma_xl_075_hm_2_T_3600,0.75,2.0,3600.0,2394.0,0.0,-2.220446049250313e-16,-3.552713678800501e-15,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,5.329070518200751e-15,0.0,-6.661338147750939e-16,0.0,8.881784197001252e-16,0.0,0.0,-1.1102230246251565e-16,6.938893903907228e-18,5.329070518200751e-15,2.744471316873387e-13,0.07647931754812438,0.012022445261359455,0.002390163870852677,0.012023344406636861,0.00728107354059563,0.0,0.0,0.0,-6.938893903907228e-18,0.3342767640439294,0.9719367650963354,0.00046085066602978114,6.633671345252158e-06,4.2942266986539004e-07,0.0322776532379039,0.040023344406636865,-19.065884566490016,15.63250442807799,0.0,0.012022445261348713,-1.074140776324839e-14,0.002390163870853293,6.158268339717665e-16,0.012023344406632913,-3.948230631323213e-15,0.007281073540596511,8.81239525796218e-16
axm_complements_sigma_xl_075_hm_2_T_3600,0.75,2.0,3600.0,2396.0,0.0,8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.552713678800501e-15,0.0,-2.220446049250313e-16,0.0,1.2434497875801753e-14,0.0,-5.551115123125783e-16,0.0,1.3322676295501878e-15,0.0,-3.552713678800501e-15,0.0,6.938893903907228e-18,1.2434497875801753e-14,1.2079226507921703e-13,0.07646871817440674,0.012022343592356967,0.0023902147648052897,0.012023238470755697,0.00728069459687021,0.0,0.0,0.0,-6.938893903907228e-18,0.3342672156390637,0.9720684329648587,0.00045869192241500484,6.6035916216197534e-06,4.254061237097749e-07,0.03227785340971074,0.0400232384707557,-19.080446334347183,15.64707239747604,0.0,0.01202234359237131,1.434269369937624e-14,0.002390214764794653,-1.0636890673820787e-14,0.0120232384707675,1.1803058530546195e-14,0.0072806945969318415,6.1631255654504e-14
axm_complements_sigma_xl_075_hm_2_T_3600,0.75,2.0,3600.0,2398.0,0.0,1.1102230246251565e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.885780586188048e-16,0.0,7.105427357601002e-15,0.0,0.0,0.0,-8.881784197001252e-16,0.0,-3.552713678800501e-15,0.0,0.0,7.105427357601002e-15,1.7408297026122455e-13,0.07645816652434344,0.01202224235778758,0.0023902654084258135,0.012023132989289913,0.007280317332470615,0.0,0.0,0.0,0.0,0.3342577104446725,0.9721994963783067,0.0004565430697532704,6.573640389442038e-06,4.214267346185087e-07,0.03227805269156289,0.04002313298928992,-19.095007345997182,15.661639583056951,0.0,0.012022242357775548,-1.2032042029375134e-14,0.0023902654084360653,1.0251782062153936e-14,0.012023132989275043,-1.487004963607319e-14,0.007280317332408248,-6.236677840831817e-14
axm_complements_sigma_xl_075_hm_2_T_3600,0.75,2.0,3600.0,2400.0,0.0,2.220446049250313e-16,3.552713678800501e-15,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,-3.3306690738754696e-16,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,3.552713678800501e-15,3.1796787425264483e-13,0.07644766239672862,0.01202214155602778,0.0023903158028175464,0.012023027960526199,0.0072799417408250175,0.0,0.0,0.0,0.0,0.33424824827653343,0.9723299579827602,0.0004544040647441716,6.543817173443885e-06,4.1748416463733223e-07,0.03227825108687736,0.0400230279605262,-19.109567604792097,15.676205988279182,0.0,0.01202214155602116,-6.619704784327496e-15,0.0023903158028179827,4.36282954208167e-16,0.01202302796052604,-1.5959455978986625e-16,0.007279941740826995,1.97758476261356e-15
axm_complements_sigma_xl_075_hm_2_T_3600,0.75,2.0,3600.0,2402.0,0.0,6.661338147750939e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.552713678800501e-15,0.0,-2.220446049250313e-16,0.0,-3.552713678800501e-15,0.0,-5.551115123125783e-16,0.0,-1.7763568394002505e-15,-3.552713678800501e-15,0.0,0.0,-6.938893903907228e-18,3.552713678800501e-15,2.2648549702353193e-13,0.07643720559108194,0.012022041185437815,0.00239036594908053,0.012022923382747734,0.007279567815379362,0.0,0.0,0.0,6.938893903907228e-18,0.33423882895110835,0.9724598204139704,0.00045227486425881,6.514121499415253e-06,4.135780788050888e-07,0.03227844859905507,0.04002292338274774,-19.124127114071285,15.690771616587957,0.0,0.012022041185453802,1.5987211554602254e-14,0.0023903659490700016,-1.0528470456572236e-14,0.012022923382764478,1.6743550990128142e-14,0.007279567815438759,5.939693181744587e-14
axm_complements_sigma_xl_075_hm_2_T_3600,0.75,2.0,3600.0,2404.0,0.0,8.881784197001252e-16,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,1.7763568394002505e-15,0.0,0.0,-1.1102230246251565e-16,0.0,3.552713678800501e-15,7.72715225139109e-14,0.07642679590764821,0.012021941244423455,0.0023904158483104227,0.012022819254255974,0.007279195549594067,0.0,0.0,0.0,0.0,0.334229452285542,0.9725890862973897,0.00045015542533921284,6.484552894206579e-06,4.0970814512771094e-07,0.03227864523150611,0.04002281925425598,-19.13868587716019,15.705336471414867,0.0,0.012021941244409029,-1.4425960426223128e-14,0.002390415848320837,1.0414412388026761e-14,0.012022819254242645,-1.3329615189405786e-14,0.007279195549532047,-6.201983371312281e-14
axm_complements_sigma_xl_075_hm_2_T_3600,0.75,2.0,3600.0,2406.0,0.0,-1.3322676295501878e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,-1.7763568394002505e-15,0.0,4.440892098500626e-16,0.0,-4.440892098500626e-16,-7.105427357601002e-15,-3.552713678800501e-15,0.0,0.0,7.105427357601002e-15,1.3145040611561853e-13,0.07641643314739527,0.012021841731369581,0.0023904655015996434,0.01202271557334885,0.007278824936948154,0.0,0.0,0.0,0.0,0.3342201180976602,0.9727177582482006,0.0004480457051978933,6.45511088574322e-06,4.058740345536895e-07,0.03227884098762357,0.040022715573348855,-19.153243897371617,15.719900556178338,0.0,0.012021841731364669,-4.912736883966318e-15,0.0023904655015997006,5.724587470723463e-17,0.012022715573348386,-4.649058915617843e-16,0.007278824936949979,1.824929096727601e-15
axm_complements_sigma_xl_075_hm_2_T_3600,0.75,2.0,3600.0,2408.0,0.0,1.7763568394002505e-15,3.552713678800501e-15,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-16,0.0,3.552713678800501e-15,0.0,-7.771561172376096e-16,0.0,-4.440892098500626e-16,0.0,-3.552713678800501e-15,0.0,6.938893903907228e-18,3.552713678800501e-15,3.4638958368304884e-13,0.0764061171120115,0.012021742644655019,0.0023905149100373196,0.012022612338325252,0.007278455970943294,0.0,0.0,0.0,-6.938893903907228e-18,0.3342108262059675,0.9728458388713415,0.0004459456612172909,6.425795003029171e-06,4.020754209490523e-07,0.03227903587078402,0.040022612338325256,-19.167801178005746,15.734463874283646,0.0,0.012021742644672262,1.7243151351209463e-14,0.002390514910026939,-1.0380585280245214e-14,0.012022612338341176,1.592476150946709e-14,0.007278455971004322,6.102757188486407e-14
axm_complements_sigma_xl_075_hm_2_T_3600,0.75,2.0,3600.0,2410.0,0.0,-2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.552713678800501e-15,-3.552713678800501e-15,-6.106226635438361e-16,0.0,5.329070518200751e-15,0.0,-7.771561172376096e-16,0.0,-1.7763568394002505e-15,0.0,-3.552713678800501e-15,2.220446049250313e-16,6.938893903907228e-18,5.329070518200751e-15,4.46753745109163e-13,0.07639584760390444,0.01202164398268897,0.002390564074708224,0.012022509547496903,0.007278088645090462,0.0,0.0,0.0,-6.938893903907228e-18,0.3342015764296453,0.9729733307615321,0.0004438552509492403,6.39660477614343e-06,3.983119810720022e-07,0.0322792298843729,0.04002250954749691,-19.18235772234896,15.749026429122546,0.0,0.012021643982674746,-1.4224732503009818e-14,0.0023905640747182086,9.984634646853507e-15,0.012022509547480992,-1.5910883721659275e-14,0.007278088645030295,-6.016714904077958e-14
axm_complements_sigma_xl_075_hm_2_T_3600,0.75,2.0,3600.0,2412.0,0.0,-1.1102230246251565e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.552713678800501e-15,-3.552713678800501e-15,-6.106226635438361e-16,0.0,8.881784197001252e-15,0.0,4.440892098500626e-16,0.0,8.881784197001252e-16,-3.552713678800501e-15,-7.105427357601002e-15,0.0,0.0,8.881784197001252e-15,4.618527782440651e-13,0.07638562442620023,0.012021545743875636,0.0023906129966938597,0.012022407199177444,0.00727772295292449,0.0,0.0,0.0,0.0,0.3341923685885513,0.9731002365033057,0.00044177443211447525,6.3675397362527756e-06,3.9458339454891574e-07,0.032279423031758826,0.04002240719917745,-19.196913533675097,15.763588224073718,0.0,0.012021545743866435,-9.200973316580985e-15,0.0023906129966935544,-3.0531133177191805e-16,0.012022407199174162,-3.282096816548119e-15,0.007277722952925114,6.245004513516506e-16
axm_complements_sigma_xl_075_hm_2_T_3600,0.75,2.0,3600.0,2414.0,0.0,1.5543122344752192e-15,0.0,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-16,0.0,0.0,0.0,-4.440892098500626e-16,0.0,-1.3322676295501878e-15,-3.552713678800501e-15,-7.105427357601002e-15,0.0,0.0,7.105427357601002e-15,4.360956040727615e-13,0.07637544738274184,0.012021447926600433,0.002390661677072468,0.012022305291677034,0.007277358887998436,0.0,0.0,0.0,0.0,0.33418320250321765,0.9732265586710394,0.00043970316260211927,6.338599415616246e-06,3.9088934384993475e-07,0.03227961531629381,0.04002230529167704,-19.211468615245487,15.778149262502819,0.0,0.012021447926616802,1.6368850719317152e-14,0.002390661677062582,-9.886189089591824e-15,0.012022305291693153,1.611905053877649e-14,0.007277358888058527,6.00908212078366e-14
axm_complements_sigma_xl_075_hm_2_T_3600,0.75,2.0,3600.0,2416.0,0.0,-1.4432899320127035e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.996003610813204e-16,0.0,5.329070518200751e-15,0.0,1.1102230246251565e-16,0.0,1.3322676295501878e-15,-3.552713678800501e-15,-3.552713678800501e-15,0.0,-6.938893903907228e-18,5.329070518200751e-15,6.421529974431905e-13,0.0763653162780875,0.012021350529288308,0.002390710116917917,0.012022203823322107,0.0072769964438783655,0.0,0.0,0.0,6.938893903907228e-18,0.33417407799484933,0.9733522998289716,0.00043764140046911415,6.309783347580624e-06,3.8722951426419386e-07,0.03227980674133846,0.04002220382332211,-19.22602297030776,15.792709547762065,0.0,0.012021350529273778,-1.4530043834781736e-14,0.0023907101169281797,1.026262408387879e-14,0.012022203823307487,-1.462024945553253e-14,0.0072769964438173795,-6.098593852144063e-14
axm_complements_sigma_xl_075_hm_2_T_3600,0.75,2.0,3600.0,2418.0,0.0,1.3322676295501878e-15,0.0,0.0,0.0,-3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,3.3306690738754696e-16,0.0,-1.3322676295501878e-15,-7.105427357601002e-15,-7.105427357601002e-15,0.0,-6.938893903907228e-18,7.105427357601002e-15,5.924150059399835e-13,0.07635523091750734,0.012021253550355195,0.0023907583173008364,0.012022102792439517,0.007276635614152566,0.0,0.0,0.0,6.938893903907228e-18,0.3341649948853209,0.9734774625312435,0.0004355891039397588,6.281091066593412e-06,3.8360359387639204e-07,0.03227999731023666,0.04002210279243952,-19.24057660209713,15.807269083190734,0.0,0.012021253550346611,-8.583411759133242e-15,0.002390758317301199,3.625572064791527e-16,0.012022102792435735,-3.7816971776294395e-15,0.007276635614153926,1.3600232051658168e-15
axm_complements_sigma_xl_075_hm_2_T_3600,0.75,2.0,3600.0,2420.0,0.0,-1.1102230246251565e-15,0.0,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,-5.551115123125783e-17,0.0,0.0,0.0,-7.771561172376096e-16,0.0,-1.3322676295501878e-15,-7.105427357601002e-15,-7.105427357601002e-15,0.0,0.0,7.105427357601002e-15,6.759037773917953e-13,0.0763451911069852,0.012021156988197064,0.002390806279288549,0.012022002197351882,0.007276276392427457,0.0,0.0,0.0,0.0,0.3341559529971773,0.9736020493219176,0.00043354623140517403,6.252522108206508e-06,3.800112735429462e-07,0.03228018702631502,0.040022002197351886,-19.255129513836373,15.82182787211513,0.0,0.012021156988214765,1.770111834886734e-14,0.0023908062792788246,-9.724426125456986e-15,0.012022002197369264,1.7381929229287607e-14,0.007276276392486014,5.85573256550731e-14
axm_complements_sigma_xl_075_hm_2_T_3600,0.75,2.0,3600.0,2422.0,0.0,1.3322676295501878e-15,0.0,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,-2.220446049250313e-16,0.0,0.0,0.0,-8.881784197001252e-16,0.0,-1.3322676295501878e-15,-3.552713678800501e-15,-3.552713678800501e-15,-1.1102230246251565e-16,6.938893903907228e-18,3.552713678800501e-15,9.228173780684301e-13,0.07633519665321434,0.012021060841255683,0.0023908540039440586,0.012021902036400738,0.007275918772323871,0.0,0.0,0.0,-6.938893903907228e-18,0.33414695215363077,0.9737260627350087,0.00043151274142275565,6.224076009071992e-06,3.764522468678141e-07,0.032280375892909934,0.04002190203640074,-19.269681708734716,15.836385917848297,0.0,0.012021060841244269,-1.141448047192739e-14,0.0023908540039534742,9.415645346733115e-15,0.012021902036385257,-1.5480672299617027e-14,0.0072759187722648,-5.907080380396224e-14
axm_complements_sigma_xl_075_hm_2_T_3600,0.75,2.0,3600.0,2424.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,1.6653345369377348e-16,0.0,-7.105427357601002e-15,0.0,-6.661338147750939e-16,0.0,-8.881784197001252e-16,0.0,3.552713678800501e-15,2.220446049250313e-16,0.0,7.105427357601002e-15,1.0960121699099545e-12,0.0763252473635961,0.012020965107953016,0.002390901492327092,0.012021802307923844,0.007275562747482145,0.0,0.0,0.0,0.0,0.33413799217855844,0.9738495052945145,0.00042948859271569484,6.195752306954475e-06,3.729262101796144e-07,0.032280563913339576,0.04002180230792385,-19.284233189989045,15.85094322369038,0.0,0.01202096510794548,-7.53563877964325e-15,0.0023909014923271105,1.8648277366750676e-17,0.012021802307922547,-1.2975731600306517e-15,0.007275562747482839,6.938893903907228e-16
axm_complements_sigma_xl_075_hm_2_T_3600,0.75,2.0,3600.0,2426.0,0.0,-1.4432899320127035e-15,3.552713678800501e-15,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,7.105427357601002e-15,0.0,-1.1102230246251565e-16,0.0,1.7763568394002505e-15,3.552713678800501e-15,0.0,-1.1102230246251565e-16,0.0,7.105427357601002e-15,1.5294432387236157e-12,0.0763153430462402,0.012020869786702401,0.0023909487454940944,0.012021703010259836,0.007275208311564481,0.0,0.0,0.0,0.0,0.33412907289650307,0.9739723795144399,0.0004274737441724531,6.167550540734392e-06,3.694328625083433e-07,0.03228075109090617,0.04002170301025984,-19.29878396078393,15.865499792928698,0.0,0.012020869786716015,1.3614109839465982e-14,0.002390948745484227,-9.867540812225073e-15,0.012021703010276219,1.6382728507124966e-14,0.007275208311622566,5.808548086960741e-14
axm_complements_sigma_xl_075_hm_2_T_3600,0.75,2.0,3600.0,2428.0,0.0,1.5543122344752192e-15,0.0,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-16,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,-7.105427357601002e-15,-3.552713678800501e-15,-1.1102230246251565e-16,-6.938893903907228e-18,7.105427357601002e-15,1.929123527588672e-12,0.0763054835099604,0.012020774875954168,0.0023909957644972016,0.012021604141761212,0.007274855458243884,0.0,0.0,0.0,6.938893903907228e-18,0.33412019413266814,0.9740946878988318,0.00042546815484621845,6.1394702504042114e-06,3.659719055617802e-07,0.03228093742892026,0.040021604141761216,-19.313334024290498,15.880055628837395,0.0,0.012020774875939,-1.51684220739412e-14,0.0023909957645069577,9.756084828893563e-15,0.012021604141742886,-1.832561880021899e-14,0.007274855458184543,-5.934142066621462e-14
axm_complements_sigma_xl_075_hm_2_T_3600,0.75,2.0,3600.0,2430.0,0.0,1.1102230246251565e-15,-3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.885780586188048e-16,0.0,-3.552713678800501e-15,0.0,0.0,0.0,1.7763568394002505e-15,0.0,3.552713678800501e-15,2.220446049250313e-16,0.0,3.552713678800501e-15,2.4442670110147446e-12,0.07629566856427523,0.012020680374144992,0.002391042550385251,0.01202150570078108,0.007274504181216397,0.0,0.0,0.0,0.0,0.33411135571291917,0.9742164329417982,0.0004234717839544106,6.111510977079542e-06,3.6254304370312633e-07,0.03228112293067501,0.040021505700781085,-19.327883383667636,15.89461073467782,0.0,0.01202068037413695,-8.042178034628478e-15,0.002391042550385261,9.974659986866641e-18,0.012021505700777813,-3.2682190287403046e-15,0.0072745041812175,1.1032841307212493e-15
axm_complements_sigma_xl_075_hm_2_T_3600,0.75,2.0,3600.0,2432.0,0.0,-1.3322676295501878e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.552713678800501e-15,-6.661338147750939e-16,0.0,7.105427357601002e-15,0.0,5.551115123125783e-16,0.0,-4.440892098500626e-16,-3.552713678800501e-15,-3.552713678800501e-15,0.0,0.0,7.105427357601002e-15,3.291589223408664e-12,0.07628589801940579,0.01202058627969916,0.00239108910420384,0.012021407685670275,0.007274154474197277,0.0,0.0,0.0,0.0,0.3341025574637806,0.9743376171275441,0.00042148459087817974,6.0836722630031355e-06,3.591459839283008e-07,0.032281307599447084,0.04002140768567028,-19.34243204206204,15.909165113698617,0.0,0.012020586279719137,1.997707554934891e-14,0.002391089104193986,-9.854096705286253e-15,0.012021407685687657,1.7381929229287607e-14,0.007274154474254141,5.686423554251974e-14
axm_complements_sigma_xl_075_hm_2_T_3600,0.75,2.0,3600.0,2434.0,0.0,-9.992007221626409e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.552713678800501e-15,-4.996003610813204e-16,0.0,3.552713678800501e-15,0.0,5.551115123125783e-16,0.0,1.3322676295501878e-15,0.0,0.0,0.0,0.0,3.552713678800501e-15,-2.178701663524407e-12,0.07627617168625958,0.012020492591088831,0.0023911354269942073,0.012021310094798003,0.0072738063309115905,0.0,0.0,0.0,0.0,0.33409379921242177,0.9744582429304007,0.00041950653516189553,6.05595365153968e-06,3.557804358428353e-07,0.03228149143852693,0.04002131009479801,-19.35698000260704,15.923718769135494,0.0,0.012020492591077458,-1.1372847108503947e-14,0.0023911354270045523,1.0345023448987689e-14,0.012021310094782328,-1.567496132892643e-14,0.0072738063308527,-5.889039256246065e-14
axm_complements_sigma_xl_075_hm_2_T_3600,0.75,2.0,3600.0,2436.0,0.0,-1.6653345369377348e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.552713678800501e-15,-3.885780586188048e-16,0.0,1.0658141036401503e-14,0.0,-4.440892098500626e-16,0.0,1.7763568394002505e-15,-3.552713678800501e-15,-3.552713678800501e-15,0.0,0.0,1.0658141036401503e-14,-1.2452261444195756e-12,0.0762664893764826,0.012020399306745297,0.0023911815197943664,0.012021212926524368,0.007273459745113155,0.0,0.0,0.0,0.0,0.334085080786703,0.9745783128148449,0.0004175375765124749,6.0283546871886675e-06,3.5244611164025885e-07,0.03228167445117217,0.04002121292652437,-19.37152726842388,15.93827170421104,0.0,0.01202039930673493,-1.0366707492437399e-14,0.0023911815197940472,-3.191891195797325e-16,0.012021212926522529,-1.8388068845354155e-15,0.00727345974511559,2.435551760271437e-15
axm_complements_sigma_xl_075_hm_2_T_3600,0.75,2.0,3600.0,2438.0,0.0,-5.551115123125783e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,8.881784197001252e-15,0.0,-1.1102230246251565e-16,0.0,-1.3322676295501878e-15,-3.552713678800501e-15,-7.105427357601002e-15,0.0,-6.938893903907228e-18,8.881784197001252e-15,6.039613253960852e-14,0.07625685090238017,0.012020306425115201,0.0023912273836390373,0.012021116179218257,0.007273114710570704,0.0,0.0,0.0,6.938893903907228e-18,0.33407640201510463,0.9746978292355354,0.00041557767479914834,6.000874915585583e-06,3.49142726079608e-07,0.03228185664063925,0.04002111617921826,-19.386073842621666,15.95282392213568,0.0,0.012020306425131466,1.6264767310758543e-14,0.0023912273836292283,-9.808993894910856e-15,0.012021116179236485,1.822847428556429e-14,0.007273114710628137,5.743322484264013e-14
axm_complements_sigma_xl_075_hm_2_T_3600,0.75,2.0,3600.0,2440.0,0.0,2.220446049250313e-16,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,3.552713678800501e-15,0.0,2.220446049250313e-16,0.0,-1.7763568394002505e-15,-3.552713678800501e-15,-3.552713678800501e-15,0.0,6.938893903907228e-18,7.105427357601002e-15,4.1744385725905886e-14,0.07624725607696202,0.012020213944675895,0.002391273019558637,0.01202101985125937,0.007272771221065309,0.0,0.0,0.0,-6.938893903907228e-18,0.3340677627267664,0.9748167946373433,0.00041362679005274626,5.973513883498719e-06,3.458699964631621e-07,0.03228203801018828,0.04002101985125937,-19.400619728296313,15.967375426106745,0.0,0.012020213944664626,-1.1268763699945339e-14,0.002391273019568388,9.750880658465633e-15,0.012021019851243653,-1.5716594692349872e-14,0.007272771221007002,-5.830752547453244e-14
