scenario,time,time_to_terminal,log_capital,log_capability,log_population,log_consumption,log_shadow_value,log_output,log_service_composite,log_wage,log_ai_price,log_ai_marginal_cost,log_ai_services,log_inference_compute,log_human_research,log_production_labor,log_automated_research,log_automated_research_services,log_effective_research,log_output_per_capita,log_consumption_per_capita,log_capital_per_capita,capital_growth,capability_growth,consumption_growth,consumption_per_capita_growth,shadow_growth,output_growth,output_per_capita_growth,wage_growth,output_capital_ratio,capability_growth_to_output_capital,gross_capital_return,net_capital_return,human_research_share,production_labor_population_share,ai_share,inverse_demand_elasticity,monopoly_soc_margin,automated_research_share,inference_share,research_resource_share,investment_share,consumption_share,resource_share_sum,production_labor_share,aggregate_labor_share,ai_markup,ai_profit_share,shadow_capability_to_output,shadow_capability_to_capital,human_to_automated_research_ratio,human_to_automated_service_ratio,singularity_time_estimate,monopoly_foc_log_error,final_production_log_error,inference_identity_log_error,research_ces_log_error,research_compute_foc_log_error,research_human_foc_log_error,labor_market_error,euler_residual,capital_law_residual,capability_law_residual,consumption_euler_path_residual,shadow_costate_residual,terminal_boundary_z
equilibrium_sigma_1.5_z_128,0.7963475122420223,881.3116660481519,1.0846858374190107,4.2166411098566785e-05,0.009556170146904268,-0.3411406776140825,-0.7380703476134439,0.032318259224023926,-0.48601204048395474,-0.4356597541114718,1.043254102453385,-4.2166411098566785e-05,-4.288270963148903,-4.288313129560001,-11.110877371334208,0.009541363378218424,-13.220233129958483,-13.220190963547385,-11.628654122663862,0.022762089077119657,-0.35069684776098675,1.0751296672721065,0.05415965503279427,5.337827619493066e-05,0.03720637396235948,0.025206373962359477,0.03648612461824785,0.02674776528488465,0.01474776528488465,0.014332578107678628,0.34911022412836207,0.0001528980605715642,0.11520637396235948,0.06520637396235948,1.4806659066184366e-05,0.9999851933409338,0.05631144078823293,0.6477084816012949,0.22221866367983634,0.1579320273856521,0.013291488795599616,1.7558607083117161e-06,0.298357503830929,0.6883492515127632,1.0,0.6322713346718839,0.6322806966365931,2.8385582614798444,0.02443717653251644,0.4628526896488579,0.16158660622172802,8.242929137650314,8.242581570239524,25.310722670826557,-7.703692826883934e-14,0.0,0.0,1.4210854715202004e-14,1.1102230246251565e-16,8.715250743307479e-15,0.0,0.0,0.0,0.0,0.0,0.0,128.0
equilibrium_sigma_1.5_z_128,0.8576050131837163,881.2504085472102,1.087993419127731,4.543822529560252e-05,0.010291260158204595,-0.3388674145494221,-0.735841073633965,0.033953238494482674,-0.4852008803248785,-0.4347852047448569,1.0432279560555364,-4.543822529560252e-05,-4.286184854725978,-4.286230292951274,-11.108439451552252,0.010276428154445825,-13.216042839629102,-13.215997401403806,-11.625938828226133,0.02366197833627808,-0.3491586747076267,1.0777021589695264,0.05383032788676899,5.34433631823247e-05,0.037013840561170845,0.025013840561170845,0.0362978825783549,0.026632963062711568,0.014632963062711567,0.014220821905330805,0.3485267895793056,0.0001533407611128955,0.11501384056117085,0.06501384056117085,1.4831893765146928e-05,0.9999851681062348,0.0563353772653903,0.6477004229873186,0.22221866065391227,0.15804880344480657,0.01329744281957039,1.7603532160303907e-06,0.297912042893744,0.6887887539334696,1.0,0.6322552972321884,0.6322646749146782,2.8384933313840697,0.024447259948241103,0.46312935757688617,0.1614129881561984,8.22849712021928,8.228123240407566,25.413017285251875,-7.535035692184805e-14,0.0,0.0,1.4210854715202004e-14,6.661338147750939e-16,8.715250743307479e-15,0.0,0.0,0.0,6.776263578034403e-21,0.0,0.0,128.0
equilibrium_sigma_1.5_z_128,0.9188625141254103,881.1891510462685,1.091280925840258,4.871402141563141e-05,0.011026350169504925,-0.3366058896386533,-0.7336232758319389,0.03558121954812238,-0.48439027758084,-0.43391746784360974,1.0432019743524843,-4.871402141563141e-05,-4.284109211962961,-4.284157925984377,-11.106009834096666,0.011011493011015354,-13.211874472574896,-13.21182575855348,-11.623233784766457,0.024554869378617453,-0.3476322398081582,1.0802545756707531,0.05350421827302855,5.3508282489624625e-05,0.03682313042957918,0.02482313042957918,0.03611143440858726,0.026519277660785878,0.014519277660785878,0.014110155148738812,0.34794888008963387,0.00015378202245065582,0.11482313042957919,0.06482313042957918,1.4857048122538122e-05,0.9999851429518775,0.05635913777694618,0.6476924236150948,0.22221865764896104,0.15816474308827697,0.013303353329018048,1.7648308777829904e-06,0.29746961176125986,0.6892252700788444,1.0,0.632239377689446,0.6322487710398628,2.8384288815503584,0.02445726898153589,0.4634041176170187,0.1612409437537666,8.214202255350948,8.21380211827259,25.515058954750675,-7.61266660061384e-14,0.0,0.0,1.5987211554602254e-14,1.1102230246251565e-16,1.0436096431476471e-14,0.0,0.0,0.0,0.0,0.0,0.0,128.0
equilibrium_sigma_1.5_z_128,0.9801200150671043,881.1278935453269,1.0945485533851034,5.199378923104208e-05,0.011761440180805252,-0.33435599188888393,-0.7314168450084687,0.0372022703599042,-0.4835802272495224,-0.43305647709981876,1.043176155826595,-5.199378923104208e-05,-4.282043933122114,-4.282095926911345,-11.103588442472118,0.011746557947342882,-13.207727819694957,-13.207675825905726,-11.620538899418282,0.02544083017909895,-0.3461174320696892,1.082787113204298,0.05318128486060923,5.357303555268902e-05,0.03663422090429199,0.02463422090429199,0.03592675767198597,0.026406694798586372,0.014406694798586372,0.014000563877680783,0.347376426982703,0.00015422185097020585,0.114634220904292,0.064634220904292,1.488212272248253e-05,0.9999851178772775,0.05638272390976985,0.6476844829503775,0.22221865466480994,0.15827985354714894,0.0133092207130486,1.7692937716726106e-06,0.2970301864085526,0.6896588235846269,0.9999999999999999,0.6322235749804541,0.6322329839493105,2.8383649076094373,0.0244672043064972,0.46367698528794826,0.1610704544234388,8.20004282832343,8.199616488108543,25.616849341568987,-7.738227376583029e-14,-5.551115123125783e-17,0.0,1.0658141036401503e-14,-2.220446049250313e-16,6.994405055138486e-15,0.0,0.0,0.0,6.776263578034403e-21,0.0,0.0,128.0
equilibrium_sigma_1.5_z_128,1.0,881.1080135603939,1.0956047609723145,5.305902892940905e-05,0.012,-0.3336283100184135,-0.7307032138990328,0.03772687402462305,-0.48331745835259826,-0.4327784975331568,1.0431678117239684,-5.305902892940905e-05,-4.281375895919557,-4.2814289549484865,-11.10280438009587,0.011985109645966085,-13.206386732945681,-13.206333673916753,-11.61966649232532,0.025726874024623047,-0.3456283100184135,1.0836047609723145,0.053077158676142114,5.359401446440055e-05,0.03657329709790943,0.024573297097909428,0.035867201305951404,0.026370392738894743,0.014370392738894743,0.013965226921264229,0.3471918093876043,0.00015436428226498942,0.11457329709790942,0.06457329709790942,1.4890243173143964e-05,0.9999851097568269,0.0563903411345902,0.6476819184846879,0.22221865370080113,0.15831703348992376,0.013311115659038001,1.7707389600144264e-06,0.2968882211189117,0.6897988924830902,0.9999999999999999,0.6322184714398245,0.63222788546678,2.8383442476155247,0.024470412901137426,0.46376513526885105,0.16101545644487947,8.195476476510871,8.195041644023416,25.649829790269674,-7.657719944265118e-14,5.551115123125783e-17,0.0,1.5987211554602254e-14,-1.1102230246251565e-15,8.770761894538737e-15,0.0,0.0,2.563079262718482e-10,-9.01875958896764e-15,1.4066179471194928e-10,1.3923669855975263e-10,128.0
equilibrium_sigma_1.5_z_128,1.0413775160087984,881.0666360443852,1.0977964950801544,5.527751860174068e-05,0.01249653019210558,-0.3321176116842052,-0.729221673327839,0.03881645803707939,-0.4827707243871218,-0.4322021670537813,1.0431504989782003,-5.527751860174068e-05,-4.279988917764959,-4.28004419528356,-11.101175201103574,0.012481622962849277,-13.203602674504964,-13.203547396986362,-11.617854080411917,0.026319927844973813,-0.3446141418763108,1.0852999648880488,0.05286148700851065,5.3637623793056436e-05,0.03644708969011353,0.02444708969011353,0.0357438302976451,0.026295200426240672,0.014295200426240672,0.013892034358697902,0.3468093626973137,0.00015466025304475408,0.11444708969011354,0.06444708969011353,1.4907118144112325e-05,0.9999850928818559,0.05640613723207042,0.647676600465203,0.22221865170128818,0.15839414197196755,0.013315045356234694,1.7737419754491945e-06,0.296593743053833,0.6900894378479568,1.0,0.6322078880545128,0.6322173125926843,2.838301405243901,0.024477066589252486,0.4639479759467456,0.1609015018627995,8.186017152398996,8.185564662189964,25.718390095538236,-7.754575112465037e-14,0.0,0.0,1.4210854715202004e-14,-1.1102230246251565e-16,8.93729534823251e-15,0.0,0.0,0.0,0.0,0.0,0.0,128.0
equilibrium_sigma_1.5_z_128,1.1026350169504924,881.0053785434435,1.1010249417744984,5.8565199474279684e-05,0.013231620203405908,-0.3298906407633739,-0.7270376542953225,0.04042384883359584,-0.4819617641074458,-0.4313544730798976,1.043125002325315,-5.8565199474279684e-05,-4.277944066730694,-4.278002631930168,-11.098770035321744,0.013216688056960336,-13.199498833094495,-13.199440267895021,-11.61517923705753,0.027192228630189934,-0.3431222609667798,1.0877933215710924,0.05254478475137625,5.370204861814394e-05,0.036261714852463454,0.024261714852463454,0.03556263057325136,0.026184780733962132,0.014184780733962132,0.013784553092310858,0.34624762076504073,0.00015509723503511229,0.11426171485246345,0.06426171485246344,1.493203496162843e-05,0.9999850679650384,0.056429379293685626,0.6476687756377925,0.22221864875822675,0.15850761543390493,0.013320827638685272,1.7781755665107518e-06,0.29616025815513647,0.6905171360306116,0.9999999999999998,0.6321923158732305,0.6322017559319529,2.838238370187402,0.024486856488084095,0.4642171047911058,0.160734068052356,8.172123568253816,8.171644980221354,25.819682854190937,-7.61069538553899e-14,0.0,0.0,1.4210854715202004e-14,-1.1102230246251565e-15,7.327471962526033e-15,0.0,0.0,0.0,6.776263578034403e-21,0.0,0.0,128.0
equilibrium_sigma_1.5_z_128,1.1638925178921864,880.9441210425017,1.1042340818893817,6.185682188099891e-05,0.013966710214706237,-0.3276749721979453,-0.724864682735437,0.042024508164207275,-0.48115334158102796,-0.43051333137285636,1.0430996644033623,-6.185682188099891e-05,-4.275909282115057,-4.275971138936938,-11.096372871348962,0.013951753229106727,-13.195416094085223,-13.195354237263341,-11.612514279728506,0.028057797949501036,-0.3416416824126515,1.0902673716746754,0.0522311387855299,5.376631142144181e-05,0.036078074810077986,0.024078074810077985,0.03538313713780605,0.02607542212734737,0.01407542212734737,0.013678106791370492,0.34569113578811506,0.00015553280328945682,0.11407807481007798,0.06407807481007798,1.4956873744359034e-05,0.9999850431262557,0.05645245162636465,0.6476610079524572,0.22221864583545828,0.1586202809259259,0.013326567936113849,1.7825946219045617e-06,0.2957297084070752,0.690941941062189,1.0,0.6321768574103356,0.6321863129412012,2.8381757982238534,0.024496574653550457,0.4644843868615546,0.16056813525001706,8.158360443420488,8.157855808779402,25.920729242874916,-7.736259549639968e-14,0.0,0.0,1.4210854715202004e-14,5.551115123125783e-16,9.603429163007604e-15,0.0,0.0,0.0,0.0,0.0,0.0,128.0
equilibrium_sigma_1.5_z_128,1.2251500188338804,880.88286354156,1.1074241014583235,6.515237593917823e-05,0.014701800226006565,-0.3254705003708499,-0.7227026547706424,0.043618500618289036,-0.4803454520342653,-0.4296786789341069,1.0430744837649173,-6.515237593917823e-05,-4.273884467249648,-4.273949619625586,-11.093983636285213,0.014686818478723931,-13.191354258589918,-13.19128910621398,-11.609859119845073,0.02891670039228247,-0.3401723005968565,1.0927223012323168,0.051920510455354785,5.383041358270552e-05,0.03589614832788778,0.023896148327887782,0.0352053289745244,0.025967111252633845,0.013967111252633845,0.013572682403539815,0.3451398434178417,0.0001559669641430996,0.11389614832788778,0.06389614832788777,1.4981635056818616e-05,0.9999850183649431,0.05647535574404532,0.6476532968995048,0.22221864293281723,0.1587321453639193,0.013332266619905145,1.7869992183284448e-06,0.29530207073764375,0.6913638756432327,1.0,0.6321615116514896,0.6321709826064446,2.838113685186681,0.02450622172860522,0.4647498370436166,0.16040368598570132,8.14472617174497,8.144195540769633,26.021530874866304,-7.616451143822173e-14,5.551115123125783e-17,0.0,1.4210854715202004e-14,1.1102230246251565e-16,8.1601392309949e-15,0.0,0.0,0.0,0.0,0.0,0.0,128.0
equilibrium_sigma_1.5_z_128,1.2864075197755747,880.8216060406183,1.1105951841664055,6.845185185020206e-05,0.015436890237306896,-0.3232771209553998,-0.7205514678004693,0.04520588997337427,-0.4795380907485665,-0.4288504535586067,1.043049458979425,-6.845185185020206e-05,-4.2718695266816304,-4.27193797853348,-11.091602258094543,0.015421883805252194,-13.187313130172337,-13.187244678320486,-11.607213669858309,0.02976899973606737,-0.33871401119270667,1.0951582939290985,0.05161286174000934,5.3894356468142475e-05,0.035715914510068746,0.023715914510068745,0.03502918540390604,0.025859834960340056,0.013859834960340055,0.013468267075489315,0.34459368033354165,0.0001563997239182583,0.11371591451006875,0.06371591451006875,1.500631945876474e-05,0.9999849936805413,0.05649809314312636,0.6476456419751474,0.22221864005013992,0.15884321558781397,0.01333792405718101,1.7913894321319285e-06,0.29487732230508545,0.6917829622483014,1.0,0.6321462775941052,0.6321557639254465,2.838052026958018,0.024515798348713647,0.46501347006994215,0.16024070305607258,8.131219172856241,8.130662594895668,26.12208935148086,-7.585257292067049e-14,3.885780586188048e-16,0.0,1.5987211554602254e-14,0.0,8.715250743307479e-15,0.0,0.0,0.0,-6.776263578034403e-21,0.0,0.0,128.0
equilibrium_sigma_1.5_z_128,1.3476650207172687,880.7603485396767,1.1137475113887596,7.175523989873489e-05,0.016171980248607224,-0.32109473089471585,-0.718411020481065,0.04678673920841209,-0.4787312530595204,-0.4280285938218405,1.0430245886329588,-7.175523989873489e-05,-4.2698643661538975,-4.269936121393796,-11.089228665591655,0.016156949208136446,-13.183292514807869,-13.18322075956797,-11.604577843234422,0.030614758959804863,-0.3372667111433231,1.0975755311401523,0.05130815524046661,5.395814143059774e-05,0.035537352793259445,0.023537352793259445,0.03485468607697339,0.02575358032386177,0.013753580323861769,0.013364848174546307,0.3440525842219983,0.00015683108892384167,0.11353735279325945,0.06353735279325945,1.5030927505254822e-05,0.9999849690724948,0.05652066530273384,0.6476380426814129,0.22221863718726412,0.15895349836267156,0.013343540610864452,1.7957653393175124e-06,0.29445544049481115,0.6921992231289851,1.0,0.6321311542471683,0.6321406559075404,2.837990819467998,0.02452530514196722,0.4652753005223974,0.1600791695193977,8.117837891648998,8.117255415141742,26.22240626218415,-7.531242339833821e-14,0.0,0.0,1.4210854715202004e-14,0.0,7.93809462606987e-15,0.0,0.0,0.0,0.0,0.0,0.0,128.0
equilibrium_sigma_1.5_z_128,1.4701800226006567,880.6378335377933,1.119996613552074,7.837371395859196e-05,0.01764216027120788,-0.3167625128389164,-0.7141619455826849,0.049929065318744914,-0.47711913007976053,-0.42640372939318727,1.0429753056829831,-7.837371395859196e-05,-4.2658830140533155,-4.265961387767274,-11.084504557083253,0.01762708024077587,-13.175312058968101,-13.175233685254144,-11.599334718923883,0.032286905047537034,-0.33440467311012423,1.1023544532808662,0.050707422326269846,5.408524293220517e-05,0.03518516503201185,0.02318516503201185,0.034510540371459564,0.02554408534194419,0.013544085341944189,0.013160950122492743,0.34298534858185403,0.00015768965979401782,0.11318516503201184,0.06318516503201184,1.5079916728922343e-05,0.9999849200832711,0.05656531973523107,0.6476230090224723,0.222218631520277,0.1591717282575977,0.013354652498529289,1.8044745361163605e-06,0.2936201874006168,0.6930233556263179,1.0,0.6321012357773952,0.6321107679551394,2.8378697406599316,0.02454411172407553,0.4657936112914461,0.15976038413599725,8.091446385170759,8.090812253316221,26.422321685111836,-7.625975859907458e-14,0.0,0.0,1.2434497875801753e-14,-1.1102230246251565e-16,6.994405055138486e-15,0.0,0.0,0.0,0.0,0.0,0.0,128.0
equilibrium_sigma_1.5_z_128,1.5926950244840448,880.5153185359098,1.1261728141644378,8.50077220309761e-05,0.01911234029380854,-0.31247304638803874,-0.709954643704928,0.05304596729641825,-0.4755090468326064,-0.42480360938557726,1.0429266239264892,-8.50077220309761e-05,-4.261939680075641,-4.262024687797672,-11.079810757798658,0.019097211572293642,-13.16741138566021,-13.16732637793818,-11.594129074366931,0.03393362700260971,-0.3315853866818473,1.1070604738706293,0.05011802448391983,5.4211728649845986e-05,0.03483942693885609,0.02283942693885609,0.03417273542972409,0.025338526985496657,0.013338526985496656,0.012960891179747414,0.341937657390473,0.0001585427269507767,0.1128394269388561,0.0628394269388561,1.5128607076365218e-05,0.9999848713929236,0.056609330538917355,0.6476081920518979,0.22221862593059208,0.15938688771221232,0.01336560510467934,1.813127409851629e-06,0.2927961349679332,0.6938364467999776,1.0,0.6320717485389253,0.6320813110487205,2.837750417135683,0.024562646356395285,0.46630488306719675,0.15944719934573567,8.06553969789062,8.064854093875178,26.621289626473754,-7.564645253515384e-14,0.0,0.0,1.4210854715202004e-14,-1.1102230246251565e-16,8.881784197001252e-15,0.0,0.0,0.0,0.0,0.0,0.0,128.0
equilibrium_sigma_1.5_z_128,1.7152100263674328,880.3928035340265,1.132277484817327,9.165718930976752e-05,0.020582520316409194,-0.3082255507943918,-0.7057883473413078,0.05613792151557123,-0.4739009678718607,-0.423227769237419,1.0428785326252106,-9.165718930976752e-05,-4.258033651275367,-4.258125308464677,-11.075146727574108,0.020567343198412944,-13.159589025672068,-13.159497368482757,-11.588960252303186,0.035555401199162034,-0.32880807111080096,1.1116949645009178,0.04953968365565771,5.4337608943293513e-05,0.03449998532035919,0.022499985320359187,0.03384111970558481,0.025136809102821456,0.013136809102821456,0.012764577382029518,0.3409090464253309,0.00015939034036515382,0.1124999853203592,0.06249998532035919,1.5177002824376946e-05,0.9999848229971756,0.05665270895104148,0.6475935879864827,0.22221862041697132,0.15959902825888372,0.013376401187830369,1.8217245561750527e-06,0.2919831101562153,0.6946386669313981,0.9999999999999999,0.6320426850028021,0.6320522776620053,2.8376328179907424,0.02458091380936742,0.4668092272811286,0.15913948853495513,8.040106248554993,8.03936934878609,26.819322386303593,-7.631761433750384e-14,0.0,0.0,1.2434497875801753e-14,3.3306690738754696e-16,8.43769498715119e-15,0.0,0.0,0.0,0.0,0.0,0.0,128.0
equilibrium_sigma_1.5_z_128,1.8377250282508206,880.2702885321431,1.1383119635791625,9.832204224594135e-05,0.02205270033900985,-0.3040192637876474,-0.701662307262681,0.059205392756979336,-0.472294858543499,-0.42167575571647414,1.0428310212836909,-9.832204224594135e-05,-4.254164232065156,-4.2542625541074015,-11.070511938658507,0.02203747511492706,-13.15184354486164,-13.151745222819393,-11.583827610305564,0.037152692417969486,-0.32607196412665723,1.1162592632401527,0.048972130592069466,5.4462893975137015e-05,0.03416669170470011,0.02216669170470011,0.033515546345308206,0.024938838573407285,0.012938838573407285,0.012571917731019067,0.3398990657718185,0.00016023254977611242,0.11216669170470012,0.062166691704700114,1.5225108179654688e-05,0.9999847748918204,0.05669546595640641,0.6475791931280098,0.22221861497820153,0.1598082003305205,0.013387043445088955,1.830266565303568e-06,0.29118094328188465,0.695430183006461,1.0,0.6320140378092076,0.63202366043781,2.83751691302141,0.024598918745703337,0.467306753140511,0.15883712882132148,8.015134814568851,8.014346788885783,27.016432085143745,-7.591091655007737e-14,5.551115123125783e-17,0.0,1.5987211554602254e-14,1.1102230246251565e-16,8.93729534823251e-15,0.0,0.0,0.0,0.0,0.0,0.0,128.0
equilibrium_sigma_1.5_z_128,1.9602400301342087,880.1477735302598,1.1442775560531235,0.00010500220852372816,0.023522880361610505,-0.2998534410075727,-0.6975757919535152,0.062248834572614264,-0.470690684962562,-0.4201471265629987,1.0427840796421188,-0.00010500220852372816,-4.250330743669814,-4.250435745878337,-11.06590587534322,0.023507607317697767,-13.144173543073125,-13.1440685408646,-11.57873052034462,0.03872595421100376,-0.3233763213691832,1.120754675691513,0.04841510450648076,5.4587593715949584e-05,0.033839402160264605,0.021839402160264604,0.0331958730068042,0.024744525189690503,0.012744525189690502,0.012382824081946797,0.3389072792735291,0.00016106940468485015,0.11183940216026461,0.06183940216026461,1.5272927280397363e-05,0.9999847270727196,0.05673761229476511,0.6475650038607623,0.22221860961309403,0.16001445329111044,0.01339753451393795,1.8387540220586142e-06,0.2903894679318788,0.696211158800161,0.9999999999999999,0.6319857997625072,0.6319954521830901,2.837402672704077,0.02461666572355467,0.4677975676869844,0.15854000091557044,7.990614518164624,7.989775530041323,27.212630667258694,-7.604111567846572e-14,5.551115123125783e-17,0.0,1.2434497875801753e-14,-2.220446049250313e-16,7.882583474838611e-15,0.0,0.0,0.0,0.0,0.0,0.0,128.0
equilibrium_sigma_1.5_z_128,2.0,880.1080135603939,1.1461989860221742,0.00010717341185740068,0.024,-0.2985100757809767,-0.6962579646934335,0.06323143661604674,-0.4701704907033893,-0.41965599205942056,1.0427689663696316,-0.00010717341185740068,-4.249094267825521,-4.249201441237378,-11.064417152585794,0.023984711497892837,-13.141700380105206,-13.141593206693349,-11.577083892788838,0.03923143661604674,-0.32251007578097673,1.1221989860221742,0.04823655224615385,5.4627938543161554e-05,0.0337344534784172,0.0217344534784172,0.033093373921157604,0.02468223576967965,0.01268223576967965,0.012322209375359439,0.3385892529649006,0.00016133984780912253,0.1117344534784172,0.0617344534784172,1.5288385238612197e-05,0.9999847116147614,0.05675116061439283,0.6475604425931545,0.2222186078875851,0.1600807695473487,0.013400907132606192,1.8414968406148913e-06,0.2901348799051735,0.6964623714653796,0.9999999999999999,0.6319767223883568,0.6319863844396677,2.837365951080097,0.024622370479037002,0.4679554275407759,0.158444678631902,7.982752106598413,7.9818966136630065,27.27610941882841,-7.726832411750206e-14,0.0,0.0,1.4210854715202004e-14,4.440892098500626e-16,9.492406860545088e-15,0.0,0.0,1.5705866815429737e-09,-6.150187645400859e-14,8.68221300409644e-10,8.583843844056638e-10,128.0
equilibrium_sigma_1.5_z_128,2.0827550320175967,880.0252585283763,1.1501755363936175,0.00011169761703739644,0.02499306038421116,-0.29572735545847123,-0.6935280870697931,0.06526868963599303,-0.4690884139908967,-0.4186414501468123,1.0427376976694447,-0.00011169761703739644,-4.246532523601568,-4.246644221218605,-11.061328033605717,0.024977739802653796,-13.136577653094733,-13.136465955477696,-11.573668368368944,0.040275629251781866,-0.3207204158426824,1.1251824760094062,0.0478683527454869,5.471171794927842e-05,0.03351797712257235,0.021517977122572352,0.03288196168714039,0.02455378155491461,0.01255378155491461,0.012197211039510769,0.337933264007795,0.00016190095434942564,0.11151797712257236,0.061517977122572357,1.5320464197852797e-05,0.9999846795358022,0.05677915846794393,0.6475510166491255,0.22221860432048368,0.16021783546519291,0.013407876973956196,1.8471875059054532e-06,0.28960852088011496,0.6969817549584228,1.0,0.6319579638264775,0.6319676458641702,2.8372900681753155,0.02463415919956623,0.4682817758531432,0.15824798898941933,7.966534813207772,7.9656450199479165,27.407929903772125,-7.665180610464534e-14,-5.551115123125783e-17,0.0,1.5987211554602254e-14,-2.220446049250313e-16,8.548717289613705e-15,0.0,0.0,-6.938893903907228e-18,0.0,0.0,0.0,128.0
equilibrium_sigma_1.5_z_128,2.2052700339009847,879.9027435264929,1.1560071482833276,0.00011840819786863609,0.026463240406811816,-0.29164029698434035,-0.689518494917563,0.06826539007897153,-0.4674880132157114,-0.4171583051376526,1.0426918655567423,-0.00011840819786863609,-4.242768925155638,-4.242887333353507,-11.056777920766379,0.026447872565789333,-13.129054539656245,-13.128936131458376,-11.568640553900941,0.041802149672159714,-0.31810353739115216,1.1295439078765157,0.04733163047474599,5.48352762764642e-05,0.03320228122909228,0.02120228122909228,0.03257367855793135,0.02436652296294861,0.012366522962948611,0.012014995840747833,0.3369766097851281,0.00016272724777968925,0.11120228122909229,0.061202281229092284,1.536772293781749e-05,0.9999846322770621,0.05682011474670542,0.6475372280352758,0.22221859909922864,0.16041839416629566,0.013418073348475935,1.8555675909924615e-06,0.2888379420067439,0.6977421290771892,1.0,0.6319305231197073,0.631940234602146,2.8371790712126854,0.024651403531816694,0.4687594805172071,0.15796098054932628,7.942885472606026,7.941945025530756,27.602341395730267,-7.53172074404243e-14,5.551115123125783e-17,0.0,1.5987211554602254e-14,1.1102230246251565e-15,1.0103029524088925e-14,0.0,0.0,0.0,-6.776263578034403e-21,0.0,0.0,128.0
equilibrium_sigma_1.5_z_128,2.327785035784373,879.7802285246096,1.161773605872661,0.00012513388226452252,0.027933420429412475,-0.28759157176380523,-0.6855463339511951,0.0712393578156133,-0.4658894509289028,-0.41569728018819585,1.0426465737108064,-0.00012513388226452252,-4.239039316925176,-4.23916445080744,-11.052255055157922,0.02791800560316256,-13.121602898464477,-13.121477764582213,-11.563646489647255,0.043305937386200824,-0.3155249921932177,1.1338401854432487,0.0468047003792198,5.495827812130085e-05,0.03289218316152941,0.020892183161529413,0.03227089380818707,0.024182667300864935,0.012182667300864935,0.01183609826482801,0.33603691867130125,0.0001635483337325176,0.11089218316152942,0.06089218316152942,1.5414707442089723e-05,0.999984585292558,0.056860491177362034,0.6475236346369548,0.22221859394820942,0.16061617572439488,0.013428126106180263,1.8638948461904723e-06,0.28807757422008307,0.6984924357788905,1.0,0.6319034709111674,0.631913211668454,2.8370696542162173,0.024668402982652292,0.4692307825558568,0.15767886631579348,7.919656576289265,7.918665620918015,27.795876577093644,-7.639952581163512e-14,0.0,0.0,1.4210854715202004e-14,-4.440892098500626e-16,8.659739592076221e-15,0.0,0.0,0.0,0.0,0.0,0.0,128.0
equilibrium_sigma_1.5_z_128,2.450300037667761,879.6577135227262,1.1674760946833156,0.00013187460261604146,0.02940360045201313,-0.2835805018239368,-0.6816109382904535,0.07419100485371782,-0.4642926961071289,-0.4142579736291705,1.0426018127480008,-0.00013187460261604146,-4.2353430823346985,-4.235474956937314,-11.047758965806889,0.02938813891089424,-13.114221455275043,-13.114089580672427,-11.558685601123273,0.04478740440170469,-0.3129841022759499,1.1380724942313025,0.04628733237709118,5.5080732734534595e-05,0.03258755549519062,0.02058755549519062,0.03197348149422809,0.024002134952627596,0.012002134952627596,0.011660440530081306,0.3351138045308807,0.00016436426070731716,0.11058755549519063,0.060587555495190626,1.5461421589878208e-05,0.9999845385784101,0.056900297588151544,0.6475102331453223,0.2222185888663286,0.1608112255124268,0.013438037662643279,1.872169835131957e-06,0.28732726338111303,0.6992328267864085,1.0,0.6318768006159384,0.6318865704806016,2.836961790190626,0.02468516172141825,0.46969578089531416,0.15740154010793167,7.896838499730985,7.895797175955502,27.988546717659602,-7.721899291865397e-14,5.551115123125783e-17,0.0,1.4210854715202004e-14,1.1102230246251565e-16,8.881784197001252e-15,0.0,0.0,0.0,6.776263578034403e-21,0.0,0.0,128.0
equilibrium_sigma_1.5_z_128,2.5728150395511493,879.5351985208428,1.1731157724775956,0.00013863029243715676,0.030873780474613793,-0.2796064245721102,-0.6777116572555437,0.07712073359457167,-0.46269771839258944,-0.4128399931760113,1.0425575734883097,-0.00013863029243715676,-4.23167961919115,-4.231818249483587,-11.043289192126615,0.03085827248516638,-13.106908964998627,-13.10677033470619,-11.553757326291015,0.04624695311995787,-0.310480205046724,1.1422419920029818,0.04577930334663853,5.52026491982187e-05,0.032288274555061454,0.020288274555061454,0.03168131939629908,0.02382484869251078,0.01182484869251078,0.011487947196575643,0.3342068925910953,0.00016517507694181389,0.11028827455506146,0.06028827455506146,1.5507869199168664e-05,0.9999844921308009,0.05693954359538493,0.647497020322887,0.22221858385250992,0.1610035879718987,0.013447810381815813,1.8803931162503646e-06,0.2865868582304352,0.6999634509946328,1.0000000000000002,0.631850505791092,0.6318603045980479,2.836855452728111,0.024701683827092084,0.4701545725607361,0.15712889873301825,7.874421902982331,7.8733303452343835,28.18036292591759,-7.544141635180968e-14,0.0,0.0,1.5987211554602254e-14,-4.440892098500626e-16,9.325873406851315e-15,0.0,0.0,0.0,0.0,-6.938893903907228e-18,-6.938893903907228e-18,128.0
