scenario,time,time_to_terminal,log_capital,log_capability,log_population,log_consumption,log_shadow_value,log_output,log_service_composite,log_wage,log_ai_price,log_ai_marginal_cost,log_ai_services,log_inference_compute,log_human_research,log_production_labor,log_automated_research,log_automated_research_services,log_effective_research,log_output_per_capita,log_consumption_per_capita,log_capital_per_capita,capital_growth,capability_growth,consumption_growth,consumption_per_capita_growth,shadow_growth,output_growth,output_per_capita_growth,wage_growth,output_capital_ratio,capability_growth_to_output_capital,gross_capital_return,net_capital_return,human_research_share,production_labor_population_share,ai_share,inverse_demand_elasticity,monopoly_soc_margin,automated_research_share,inference_share,research_resource_share,investment_share,consumption_share,resource_share_sum,production_labor_share,aggregate_labor_share,ai_markup,ai_profit_share,shadow_capability_to_output,shadow_capability_to_capital,human_to_automated_research_ratio,human_to_automated_service_ratio,singularity_time_estimate,monopoly_foc_log_error,final_production_log_error,inference_identity_log_error,research_ces_log_error,research_compute_foc_log_error,research_human_foc_log_error,labor_market_error,euler_residual,capital_law_residual,capability_law_residual,consumption_euler_path_residual,shadow_costate_residual,alpha,eta,sigma_xl,sigma_hm,terminal_boundary_z
equilibrium_sigma_1.5_z_64,325.0,1343.6945784124584,5.427045728991928,0.6474558362489002,3.9,3.845711448566795,3.131685452812314,4.130919095983434,3.4925283662926834,-0.2566348036041286,0.3699777823124548,-0.6474558362489002,0.8802745688132889,0.23281873256438868,-4.01576657580333,3.899634989368,-5.119658763557679,-4.472202927308778,-4.163958234017551,0.23091909598343419,-0.05428855143320499,1.527045728991928,0.012314219174941729,0.002275813588844336,0.012284520387869348,0.00028452038786934766,0.011317500341458602,0.012320549496180888,0.0003205494961808879,0.00021298178332074258,0.2735894557208162,0.008318352704230989,0.09028452038786935,0.04028452038786935,0.00036494402372382533,0.9996350559762762,0.08372738469286845,0.638478447153401,0.22221435513589224,0.3000085000785756,0.020280400267067407,9.6056129070029e-05,0.22776542689031898,0.7518581167135436,1.0,0.6139026522557781,0.6141267741518137,2.766086813154091,0.03581694747715444,0.703436403312857,0.1924527827165731,3.0158815869522613,1.5784389487304014,402.20204110058995,-3.241851231905457e-14,0.0,0.0,1.2218670519814623e-11,-4.440892098500626e-16,8.72724115197343e-12,-1.1102230246251565e-16,0.0,5.547177300835315e-13,3.3973214866311885e-13,4.833130423653742e-13,4.840919332060878e-13,0.33,0.2,1.5,2.0,64.0
equilibrium_sigma_1.5_z_64,325.3954427904294,1343.299135622029,5.431915347927189,0.6483559125506702,3.904745313485153,3.8505693182864076,3.1361608912714787,4.135791219180676,3.497401722932393,-0.2565505478373007,0.36904123441747316,-0.6483559125506702,0.886550897131769,0.2381949845810989,-4.010499154741451,3.904380112193765,-5.113322754660318,-4.464966842109648,-4.158099993479651,0.23104590569552252,-0.0541759951987455,1.5271700344420363,0.012314470787620234,0.0022764317195799874,0.012284746484244248,0.0002847464842442478,0.011317573961336109,0.012320806073162771,0.00032080607316277085,0.0002131520249193386,0.2735901408613462,0.008320591204102157,0.09028474648424425,0.04028474648424425,0.00036513461351354935,0.9996348653864865,0.08376654956650996,0.6384652616459416,0.2222143477742505,0.30021525384413034,0.02029062677883546,9.61968472363096e-05,0.22776577617685728,0.751847400197071,0.9999999999999999,0.6138764117904383,0.6141006411907177,2.765985931400724,0.03583296143072621,0.7037905964053073,0.19255016840741884,3.0126605738494017,1.5753345893023467,402.5972905571251,-3.2862601528904634e-14,0.0,0.0,1.2253309478182928e-11,-8.881784197001252e-16,8.754774682984134e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.2,1.5,2.0,64.0
equilibrium_sigma_1.5_z_64,326.0,1342.6945784124584,5.439360266393805,0.649732431300955,3.912,3.85799625490918,3.143003046408654,4.143239969987353,3.5048523613095486,-0.2564216065105942,0.3676089067507271,-0.649732431300955,0.8961471956533269,0.24641476435237186,-4.002446787626548,3.911634507225144,-5.1036359861416285,-4.453903554840673,-4.149143225969744,0.23123996998735308,-0.054003745090819955,1.5273602663938055,0.012314855841971645,0.002277376258467365,0.012285092486758124,0.00028509248675812407,0.011317687268384464,0.012321198727960336,0.0003211987279603361,0.0002134125476338511,0.2735911893538125,0.008324011690019102,0.09028509248675813,0.04028509248675813,0.0003654259905085963,0.9996345740094914,0.08382648251219027,0.6384450842208959,0.2222143365022644,0.30053162510757747,0.020306277472585496,9.641237857578053e-05,0.227766310710339,0.7518309994384998,1.0000000000000002,0.6138362567168325,0.6140606504382512,2.7658315690303845,0.03585746581058198,0.704332669680103,0.1926992127985253,3.0077406987989055,1.5705985161849707,403.20155190352864,-3.2085445411667024e-14,0.0,0.0,1.2310152897043736e-11,0.0,8.80007178238884e-12,2.220446049250313e-16,0.0,-5.806865405189043e-13,-3.8210493796819733e-13,-5.23267193464072e-13,-5.270315434069417e-13,0.33,0.2,1.5,2.0,64.0
equilibrium_sigma_1.5_z_64,327.0,1341.6945784124584,5.4516754411019,0.6520105882520393,3.924,3.870281633919764,3.1543208281831454,4.155561493876927,3.5171770124079114,-0.2562079782230291,0.36523830125113976,-0.6520105882520393,0.9120230641878875,0.2600124759358482,-3.98912873058326,3.923634025078976,-5.087612515571982,-4.435601927319942,-4.1343261427523785,0.23156149387692748,-0.053718366080235835,1.5276754411018998,0.012315493788196463,0.0022789373874499905,0.012285665725015056,0.00028566572501505585,0.011317876698517842,0.012321849269802954,0.00032184926980295334,0.0002138441779209188,0.27359292643943955,0.008329664867832168,0.09028566572501506,0.04028566572501506,0.0003659079603712965,0.9996340920396287,0.08392576995458337,0.6384116574486236,0.22221431781087658,0.3010556893874636,0.020332208637002018,9.676995351388185e-05,0.22776719632037032,0.7518038250891137,1.0,0.6137697341304291,0.6139943995688549,2.7655758837354725,0.03589805723256883,0.7052308538919018,0.19294617313167026,2.9996145137305676,1.5627907991013201,404.2010617384212,-3.241851231905457e-14,-8.881784197001252e-16,0.0,1.2403411631112249e-11,0.0,8.872458323594401e-12,-1.1102230246251565e-16,0.0,2.350758476765691e-13,1.4963334390993843e-13,2.0774007514212656e-13,2.0815987822331294e-13,0.33,0.2,1.5,2.0,64.0
equilibrium_sigma_1.5_z_64,328.0,1340.6945784124584,5.463991254397942,0.6542903055631878,3.936,3.882567586740207,3.165638800641307,4.1678836689671295,3.529502320919118,-0.25599391787162906,0.36286596708175844,-0.6542903055631878,0.9279021738216602,0.2736118682584724,-3.9758124057999114,3.9356335429315763,-5.071588352774538,-4.41729804721135,-4.1195069770356625,0.23188366896712953,-0.05343241325979298,1.527991254397942,0.012316133016955048,0.002280496978006794,0.01228624010566303,0.0002862401056630305,0.011318068634907218,0.012322501126149632,0.00032250112614963175,0.0002142766719614997,0.2735946669868577,0.008335312245382104,0.09028624010566304,0.040286240105663035,0.0003663899312334603,0.9996336100687665,0.0840252473619298,0.6383781667214836,0.22221429906153758,0.3015806931735183,0.02035819387511091,9.712885861346309e-05,0.22776808372492308,0.7517765935413525,1.0,0.613703084267507,0.6139280213130182,2.7653197566469423,0.035938721857382054,0.7061309601255229,0.1931936648846525,2.9915030307699895,1.555015699017522,405.2005706027197,-3.186340080674199e-14,0.0,0.0,1.2495782186761062e-11,-4.440892098500626e-16,8.945288954009811e-12,0.0,0.0,3.358372607786819e-13,2.0737578321217143e-13,2.9148905511533485e-13,2.9058526418435093e-13,0.33,0.2,1.5,2.0,64.0
equilibrium_sigma_1.5_z_64,328.17660042111686,1340.5179779913415,5.466166298654539,0.6546930665965137,3.938119205053402,3.8847373508836207,3.1676375793433778,4.170059838032266,3.5316790439944303,-0.2559560697689287,0.3624468323654364,-0.6546930665965137,0.9307067679561913,0.2760137013596776,-3.973460917292205,3.937752662837574,-5.068758407028079,-4.414065340431565,-4.1168896892173175,0.2319406329788638,-0.05338185416978147,1.5280470936011366,0.01231624603855,0.0022807722426909103,0.012286341660454024,0.0002863416604540238,0.011318102791576856,0.012322616389504049,0.00032261638950404833,0.00021435314856432797,0.2735949747286486,0.008336308972608066,0.09028634166045403,0.04028634166045403,0.0003664750474374696,0.9996335249525625,0.08404283487600152,0.6383722455917462,0.22221429574436116,0.3016735066910824,0.020362788505709783,9.719237995843265e-05,0.22776824062779383,0.751771778486538,1.0,0.613691300633079,0.6139162856329788,2.76527447854855,0.035945910861211225,0.7062901192675254,0.19323742733209281,2.9900720668449887,1.5536459943631986,405.37708418802436,-3.297362383136715e-14,0.0,0.0,1.2512657576735364e-11,0.0,8.959055719515163e-12,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.33,0.2,1.5,2.0,64.0
equilibrium_sigma_1.5_z_64,329.0,1339.6945784124584,5.476307707564719,0.6565715816960744,3.948,3.8948541145130746,3.1769569662895565,4.180206496575505,3.5418282881778334,-0.25577942458512704,0.36049190550953103,-0.6565715816960744,0.943784523963207,0.28721294226713256,-3.962497814408024,3.9476330607850296,-5.055563498676612,-4.398991916980537,-4.104685721483232,0.2322064965755053,-0.05314588548692534,1.5283077075647191,0.012316773531929358,0.0022820550323747737,0.012286815631862062,0.00028681563186206196,0.011318263080691796,0.012323154301441264,0.0003231543014412634,0.00021471004085782397,0.27359641100564264,0.008340953830449584,0.09028681563186207,0.040286815631862066,0.00036687190101038415,0.9996331280989896,0.08412491507683148,0.6383446119241334,0.2222142802540555,0.3021066367128743,0.020384233302004392,9.748909861854664e-05,0.22776897292941514,0.7517493046699619,0.9999999999999999,0.6136363068985228,0.6138615154396493,2.7650631871415454,0.03597945979947269,0.7070329925682376,0.193441689229249,2.983406248830017,1.5472731175346548,406.20007849375946,-3.175237850427948e-14,0.0,0.0,1.2589929099249275e-11,0.0,9.019895941264622e-12,2.220446049250313e-16,0.0,-5.227884097847024e-13,-3.463848131934899e-13,-4.690865751388884e-13,-4.702349620799851e-13,0.33,0.2,1.5,2.0,64.0
equilibrium_sigma_1.5_z_64,330.0,1338.6945784124584,5.488624801891246,0.6588544151163566,3.96,3.907141218386428,3.1882753276398073,4.192529978024356,3.554154915522754,-0.255564497488848,0.35811611779674957,-0.6588544151163566,0.9596701140331945,0.3008156989168379,-3.9491849575420552,3.959632578641427,-5.039537954197655,-4.380683539081299,-4.08986236874685,0.23252997802435615,-0.05285878161357216,1.5286248018912456,0.012317415336447854,0.0022836115528080993,0.012287392306639437,0.00028739230663943696,0.01131846003891944,0.012323808809000525,0.00032380880900052464,0.00021514429349167585,0.273598158504968,0.008346589630889762,0.09028739230663944,0.04028739230663944,0.0003673538676119114,0.9996326461323881,0.08422477344282309,0.6383109929409162,0.22221426138823766,0.3026335202455833,0.02041032703312901,9.785067828878319e-05,0.2277698639383068,0.7517219583502753,1.0,0.6135694017933084,0.6137948817170278,2.764806174594664,0.03602027117356245,0.7079369554214202,0.1936902473409142,2.975324166692472,1.5395629563021656,407.1995854089894,-3.2085445411667024e-14,0.0,0.0,1.2682299654898088e-11,-4.440892098500626e-16,9.092726571680032e-12,0.0,0.0,4.476644749340508e-13,2.870950005506856e-13,3.939262110952413e-13,3.9290445896789095e-13,0.33,0.2,1.5,2.0,64.0
equilibrium_sigma_1.5_z_64,330.9577580518043,1337.736820360654,5.500422200457096,0.6610422757914,3.9714930966216517,3.918909832228824,3.1991157651565283,4.2043335058280125,3.565961462204733,-0.2553582418121403,0.35583907084288224,-0.6610422757914,0.9748877028284908,0.31384542703709084,-3.936436088907592,3.9711252134908595,-5.024188713534589,-4.36314643774319,-4.0756632103378205,0.23284040920636073,-0.0525832643928279,1.528929103835444,0.012318031242079877,0.0022851008867797672,0.012287945701233725,0.0002879457012337251,0.011318651035597024,0.012324436911015368,0.0003244369110153682,0.000215561020144861,0.27359983545828404,0.008351981948206173,0.09028794570123373,0.04028794570123373,0.0003678154700907327,0.9996321845299093,0.08432059265612818,0.6382787338057703,0.2222142432644785,0.30313902867734815,0.020435369533021764,9.819824451798209e-05,0.22777071900535392,0.7516957132171065,1.0000000000000002,0.6135052029203941,0.613730942655576,2.7645596028158557,0.036059427546584116,0.7088045468327492,0.19392880738552373,2.9675972677134306,1.53220879138281,408.1568702876263,-3.186340080674199e-14,-8.881784197001252e-16,0.0,1.2772893853707501e-11,4.440892098500626e-16,9.165557202095442e-12,0.0,0.0,0.0,0.0,-1.734723475976807e-18,1.734723475976807e-18,0.33,0.2,1.5,2.0,64.0
equilibrium_sigma_1.5_z_64,331.0,1337.6945784124584,5.5009425386690065,0.661138804291383,3.972,3.919428899510583,3.1995938872062455,4.204854114639183,3.5664822042961353,-0.25534913570610795,0.355738605203479,-0.661138804291383,0.9755589434586498,0.31442013916726674,-3.93587383634086,3.9716320965028653,-5.023511720255803,-4.36237291596442,-4.075036911470103,0.2328541146391827,-0.052571100489417155,1.5289425386690065,0.012318058433979012,0.0022851665415816267,0.012287970133088265,0.0002879701330882646,0.011318659512685916,0.012324464639945631,0.0003244646399456312,0.0002155794187608251,0.27359990949420687,0.008352219654626795,0.09028797013308827,0.04028797013308827,0.00036783582894189495,0.9996321641710582,0.08432482280422642,0.6382773096559105,0.22221424246389068,0.3031613440037991,0.02043647518424804,9.821360239900771e-05,0.22777075675640354,0.7516945544569493,1.0,0.6135023687211683,0.6137281199129012,2.7645487183806905,0.03606115609458366,0.7088428528977918,0.19393934039845123,2.9672567830239425,1.5318851170311931,408.19909134580223,-3.175237850427948e-14,0.0,0.0,1.2778222924225702e-11,4.440892098500626e-16,9.169109915774243e-12,2.220446049250313e-16,0.0,-8.76382300063483e-14,-6.040307143351242e-14,-7.988401606873197e-14,-8.009738705627711e-14,0.33,0.2,1.5,2.0,64.0
equilibrium_sigma_1.5_z_64,332.0,1336.6945784124584,5.513260919191441,0.6634247476897033,3.984,3.9317171590375364,3.2109126475047205,4.217178907748458,3.5788101558437053,-0.2551333383584109,0.35335936898806786,-0.6634247476897033,0.9914510116718938,0.3280262639821905,-3.9225644519480065,3.9836316143714474,-5.007484797769086,-4.344060050079383,-4.06020934228918,0.2331789077484583,-0.052282840962463606,1.529260919191441,0.012318702828222797,0.0022867200009916446,0.01228854911439383,0.00028854911439383027,0.011318861505146188,0.012325121803158368,0.00032512180315836733,0.00021601542998794798,0.2736016639830116,0.008357843909654113,0.09028854911439384,0.040288549114393835,0.0003683177828980792,0.999631682217102,0.08442506350612429,0.6382435619529382,0.22221422348082054,0.30369010821158693,0.02046267787143525,9.857787573917686e-05,0.22777165138912414,0.7516670928637014,1.0,0.6134352074508966,0.6136612297945051,2.7642908178730874,0.03610211467766802,0.7097506892208313,0.1941889695839088,2.959204096378926,1.524239501498433,409.19859630151217,-3.26405569239796e-14,-8.881784197001252e-16,0.0,1.2872369836713915e-11,-4.440892098500626e-16,9.243272813819203e-12,-2.220446049250313e-16,0.0,-3.674404530640274e-13,-2.4506178336602957e-13,-3.284421346005928e-13,-3.2774304103977414e-13,0.33,0.2,1.5,2.0,64.0
equilibrium_sigma_1.5_z_64,333.0,1335.6945784124584,5.525579944758472,0.6657122437841301,3.996,3.944005998125045,3.2222316110568303,4.229504358685553,3.591138771515309,-0.2549171045637406,0.35097841040391575,-0.6657122437841301,1.0073463181179627,0.34163407433383264,-3.9092568055099144,3.9956311322492826,-4.991457187647076,-4.325744943862946,-4.0453796538281175,0.23350435868555275,-0.051994001874954954,1.529579944758472,0.01231934852249087,0.0022882719333510134,0.0122891292535982,0.00028912925359820055,0.011319066019359277,0.012325780294197841,0.0003257802941978409,0.00021645231162992218,0.2736034219806006,0.008363462404038425,0.09028912925359821,0.040289129253598205,0.00036879972737278516,0.9996312002726272,0.08452549589455363,0.6382097497155003,0.22221420443883247,0.3042198130858946,0.020488935211125686,9.894350311504133e-05,0.22777254784082898,0.7516395734449303,1.0,0.613367917750649,0.6135942111284307,2.7640324724439154,0.03614314703822524,0.7106604686285175,0.19443913608309965,2.9511661051811053,1.5166260115332972,410.1981002735561,-3.108624468950438e-14,0.0,0.0,1.2967404927621828e-11,-8.881784197001252e-16,9.318323890283864e-12,0.0,0.0,5.927931756577465e-13,3.8267956511961465e-13,5.197075408913676e-13,5.160542132509605e-13,0.33,0.2,1.5,2.0,64.0
equilibrium_sigma_1.5_z_64,333.7389156824917,1334.9556627299667,5.5346830811190095,0.6674035071657167,4.0048669881899,3.9530867870684006,3.2305955027963207,4.238612251085811,3.600249006442594,-0.25475704510554786,0.34921797695487156,-0.6674035071657167,1.0190936894282738,0.3516901822625571,-3.8994246940943382,4.004497764198739,-4.979613693933417,-4.3122101867677,-4.03442039858327,0.23374526289591024,-0.051780201121499836,1.5298160929291091,0.012319826473419088,0.002289417700815072,0.012289558673304411,0.000289558673304411,0.011319218760074693,0.012326267726514573,0.00032626772651457234,0.0002167757062743192,0.2736047232524376,0.008367610301459497,0.09028955867330442,0.040289558673304415,0.0003691558363721868,0.9996308441636278,0.08459983031494005,0.6381847237939702,0.22221419033044199,0.304611824784222,0.020508372351497443,9.921454365251246e-05,0.22777321141463103,0.751619201690219,1.0,0.6133181136889901,0.6135446072616354,2.7638412907434438,0.03617351395951238,0.7113339697384945,0.19462433393035863,2.9452361476234867,1.5110208661214235,410.9366487996897,-3.108624468950438e-14,8.881784197001252e-16,0.0,1.3036682844358438e-11,-4.440892098500626e-16,9.373390952305272e-12,0.0,0.0,-1.734723475976807e-18,0.0,0.0,0.0,0.33,0.2,1.5,2.0,64.0
equilibrium_sigma_1.5_z_64,334.0,1334.6945784124584,5.537899616671398,0.6680012910484433,4.008,3.9562954179321324,3.2335507803854466,4.241830468786591,3.603468052664224,-0.2547004334384755,0.3485957307029519,-0.6680012910484433,1.023244862246509,0.3552435711980656,-3.8959508981778406,4.007630650138485,-4.975428890800008,-4.3074275997515645,-4.030547838703987,0.23383046878659108,-0.051704582067867655,1.5298996166713978,0.012319995520389607,0.0022898223409943044,0.012289710553868093,0.00028971055386809233,0.011319273058470771,0.012326440126386728,0.00032644012638672823,0.00021689008811165422,0.27360518349657,0.008369075145913712,0.0902897105538681,0.0402897105538681,0.00036928166025217797,0.9996307183397478,0.0846261203162984,0.6381758728268463,0.22221418533773088,0.30475045883540464,0.020515247320062244,9.931048934749735e-05,0.22777344611664083,0.7516119960739494,1.0,0.6133004993880801,0.6135270636807654,2.7637736814643437,0.036184253291857676,0.711572195369372,0.19468984108509418,2.9431428077450863,1.5090445490356905,411.19760325926455,-3.0309088572266774e-14,0.0,0.0,1.3062440018529742e-11,-4.440892098500626e-16,9.392930877538674e-12,2.220446049250313e-16,0.0,-4.2552419921015883e-13,-2.9461372577643807e-13,-3.8605924013168647e-13,-3.856377023270241e-13,0.33,0.2,1.5,2.0,64.0
equilibrium_sigma_1.5_z_64,335.0,1333.6945784124584,5.5502199362348374,0.6702918879585218,4.0200000000000005,3.9685854196206907,3.2448701580162798,4.25415723939127,3.615798000647423,-0.25448332409665664,0.34621133113443836,-0.6702918879585218,1.0391466435146972,0.3688547555561754,-3.882646731107261,4.019630168041175,-4.95939990813556,-4.289108020177038,-4.015713889525162,0.2341572393912692,-0.05141458037930979,1.530219936234837,0.0123206438255829,0.0022913712262759836,0.012290293018393093,0.0002902930183930931,0.011319482625637853,0.01232710129972503,0.0003271012997250293,0.00021732874389002177,0.27360694854058515,0.008374682143483999,0.0902902930183931,0.0402902930183931,0.00036976357941649395,0.9996302364205835,0.08472693711896594,0.6381419311699481,0.22221416617731968,0.30528204566088984,0.02054161431531601,9.967883927286081e-05,0.2277743462218345,0.7515843606235767,1.0,0.6132329521302927,0.6134597872170422,2.7635144443044664,0.03622543355439116,0.7124858737038285,0.19494108578237723,2.9351342022691735,1.5014950159720086,412.1971052559487,-3.175237850427948e-14,0.0,0.0,1.3157475109437655e-11,0.0,9.470202400052585e-12,0.0,0.0,-1.4771690814985305e-13,-9.864982095098007e-14,-1.3106009333352375e-13,-1.301510982321119e-13,0.33,0.2,1.5,2.0,64.0
equilibrium_sigma_1.5_z_64,336.0,1332.6945784124584,5.5625409047593175,0.6725840329942382,4.032,3.9808760043579094,3.2561897464803153,4.266484671843971,3.6281286168259643,-0.25426577564900477,0.34382521294297597,-0.6725840329942382,1.0550516613916718,0.38246762839743365,-3.869344305456697,4.031629685959478,-4.943370240553821,-4.270786207559583,-4.000877798888412,0.23448467184397082,-0.05112399564209058,1.5305409047593175,0.012321293441421147,0.002292918591567357,0.01229087665025249,0.0002908766502524897,0.011319694723946807,0.01232776382753542,0.0003277638275354204,0.0002177683056103774,0.27360871712197726,0.00838028340502453,0.0902908766502525,0.040290876650252494,0.0003702454827404741,0.9996297545172596,0.08482794665110412,0.6381079246274616,0.2222141469574018,0.3058145737557795,0.02056803631431719,0.00010004855774329632,0.22777524816081698,0.7515566669671225,0.9999999999999999,0.6131652757437601,0.6133923815021586,2.7632547603330377,0.03626668794192256,0.7134015079065618,0.1951928713711985,2.927140286824611,1.4939773143682735,413.1966062610142,-3.0753177782116836e-14,0.0,0.0,1.3255174735604669e-11,-4.440892098500626e-16,9.547029833356646e-12,2.220446049250313e-16,0.0,6.280097969435516e-13,4.0778665166829597e-13,5.485178283803904e-13,5.424116017449521e-13,0.33,0.2,1.5,2.0,64.0
equilibrium_sigma_1.5_z_64,336.5200733131791,1332.1745050992793,5.568948968634707,0.673776727887679,4.03824087975815,3.9872682403352786,3.2620768465342582,4.272896102541591,3.6345417058091605,-0.25415246064391983,0.34258357763416214,-0.673776727887679,1.0633247159097245,0.3895479880220456,-3.862426757600881,4.037870315006683,-4.935033367794317,-4.261256639906637,-3.9931610951520438,0.23465522278344064,-0.050972639422871335,1.5307080888765574,0.012321631808575595,0.0022937227349411962,0.012291180644094908,0.0002911806440949079,0.011319806032170664,0.012328108920378611,0.0003281089203786107,0.0002179972513616235,0.2736096383154391,0.008383194207130996,0.09029118064409491,0.04029118064409491,0.00037049610083001984,0.9996295038991699,0.084880555310189,0.6380902130455697,0.2222141369380484,0.3060918995282405,0.02058179947155306,0.00010024138102005831,0.22777571796182935,0.7515422411855974,0.9999999999999999,0.6131300279421733,0.6133572744207617,2.763119528806456,0.036288172586273565,0.7138784793477485,0.19532403253551314,2.9229886706619834,1.4900801080524786,413.7164196673808,-2.9531932455029164e-14,0.0,0.0,1.3304024548688176e-11,0.0,9.586109683823452e-12,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.33,0.2,1.5,2.0,64.0
equilibrium_sigma_1.5_z_64,337.0,1331.6945784124584,5.57486252355619,0.674877724636033,4.0440000000000005,3.9931671733117176,3.2675095483092784,4.278812767491621,3.640459902564296,-0.2540477872048319,0.3414373773721109,-0.674877724636033,1.070959915350279,0.3960821907142459,-3.8560436223897705,4.043629203895528,-4.927339888956602,-4.252462164320568,-3.986039559384247,0.23481276749162028,-0.05083282668828293,1.5308625235561895,0.012321944371636723,0.0022944644392619605,0.012291461452680959,0.0002914614526809585,0.011319909356589192,0.012328427696495226,0.00032842769649522527,0.0002182087444069225,0.27361048925054837,0.008385878938876837,0.09029146145268097,0.04029146145268096,0.0003707273680926027,0.9996292726319074,0.08492914926198929,0.638073853081797,0.22221412767777965,0.3063480433049864,0.02059451343480055,0.00010041964962614255,0.2277761519389989,0.7515289149765744,1.0,0.6130974699944671,0.6133248463005219,2.7629946289179665,0.036308016570732266,0.7143191022623795,0.19544519905102217,2.919161059377437,1.4864913463279528,414.1961062717341,-3.008704396734174e-14,0.0,0.0,1.3350653915722432e-11,0.0,9.624301355870557e-12,-1.1102230246251565e-16,0.0,-5.864128627131038e-13,-4.0790027605597245e-13,-5.297342425825136e-13,-5.269239905514311e-13,0.33,0.2,1.5,2.0,64.0
equilibrium_sigma_1.5_z_64,338.0,1330.6945784124584,5.587184793941585,0.6771729613674617,4.056,4.005458927654218,3.2788295660390196,4.291141527685356,3.6527918592307964,-0.25382935787055194,0.3390478256616474,-0.6771729613674617,1.0868714048733277,0.40969844350586593,-3.8427446830737484,4.055628721851462,-4.911308854240435,-4.234135892872973,-3.971199163593002,0.23514152768535634,-0.05054107234578176,1.531184793941585,0.012322596619825661,0.0022960087717714813,0.012292047428862009,0.00029204742886200855,0.01132012652671922,0.012329092915486228,0.00032909291548622807,0.0002186500758227794,0.2736122649359455,0.008391468753452968,0.09029204742886202,0.04029204742886201,0.00037120923333564627,0.9996287907666643,0.08503054530178973,0.6380397164150641,0.22221410833825483,0.30688245448572393,0.020621045794848383,0.0001007921198044817,0.22777705756142114,0.7515011045239259,0.9999999999999999,0.6130295346478007,0.6132571813759371,2.762734049425935,0.03634941955735073,0.7152386610692981,0.19569807002492373,2.9111965177727455,1.479037014021517,415.1956052854254,-3.019806626980426e-14,0.0,0.0,1.3448353541889446e-11,-4.440892098500626e-16,9.700684699964768e-12,0.0,0.0,1.0392728344577051e-13,6.994621895572983e-14,9.204442763532938e-14,9.108686027659019e-14,0.33,0.2,1.5,2.0,64.0
equilibrium_sigma_1.5_z_64,339.0,1329.6945784124584,5.599507717236425,0.6794697416753919,4.0680000000000005,4.01775126856183,3.2901498022096787,4.303470953780559,3.6651244881978196,-0.25361048674966513,0.3366565590474413,-0.6794697416753919,1.1027861294539285,0.42331638777853664,-3.8294474886794,4.067628239829424,-4.895277137296228,-4.2158073956208355,-3.956356604084604,0.23547095378055882,-0.050248731438170324,1.5315077172364244,0.012323250189426115,0.002297551591525378,0.012292634581929883,0.0002926345819298827,0.011320346237461937,0.012329759493390213,0.000329759493390213,0.00021909231096017834,0.2736140441876663,0.008397052857233942,0.09029263458192989,0.04029263458192989,0.0003716910763267059,0.9996283089236733,0.08513213512157637,0.6380055145090693,0.22221408893862815,0.3074178074675057,0.020647633512893854,0.00010116597317721333,0.2277779650326716,0.7514732354812573,1.0,0.6129614694685438,0.613189386491601,2.762473021222372,0.03639089701856231,0.7161601886388194,0.19595148549966937,2.903246659734692,1.47161421968765,416.1951032994475,-3.064215547965432e-14,-8.881784197001252e-16,0.0,1.354605316805646e-11,4.440892098500626e-16,9.779732579318079e-12,-1.1102230246251565e-16,0.0,5.083520410176234e-13,3.316058365399055e-13,4.4228509743504674e-13,4.356168203933919e-13,0.33,0.2,1.5,2.0,64.0
equilibrium_sigma_1.5_z_64,339.3012309438666,1329.3933474685919,5.603219891211129,0.6801619052665818,4.0716147713263995,4.021454217150913,3.2935598508293187,4.307185089151641,3.6688395896298043,-0.2535444692766351,0.33593589963763026,-0.6801619052665818,1.107580770909276,0.42741886564269416,-3.8254423044172485,4.071242865960509,-4.890447754496776,-4.210285849230194,-3.951885140699569,0.23557031782524174,-0.050160554175486816,1.5316051198847296,0.012323447324365168,0.0022980160404659296,0.01229281168174997,0.00029281168174996944,0.011320412919545306,0.012329960559220865,0.00032996055922086473,0.00021922570425658705,0.2736145808537878,0.008398733844136497,0.09029281168174998,0.040292811681749974,0.0003718362176616916,0.9996281637823383,0.08516277514981459,0.6379951990328957,0.2222140830830512,0.3075792569552685,0.020655653423503617,0.00010127886120597901,0.22777823875427577,0.7514648289610146,1.0,0.6129409406496241,0.6131689390687153,2.7623943034137826,0.03640340592687215,0.7164381677567198,0.1960279289784106,2.9008547939058764,1.4693844106434233,416.4961828332666,-3.0753177782116836e-14,0.0,0.0,1.3576695323536114e-11,-8.881784197001252e-16,9.803269307440132e-12,-3.3306690738754696e-16,0.0,2.2898349882893854e-16,0.0,8.326672684688674e-17,1.1796119636642288e-16,0.33,0.2,1.5,2.0,64.0
